"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
3,1,1,1,4,8,1,1,8,8,0,-495.18,2,0,0,0,2,2,2,2,1,"false","kc1","t",0.4
4,1,1,1,4,8,1,1,8,8,0,-377.46,1,0,0,0,2,2,2,2,1,"false","kc1","t",0.4
4,1,1,1,3,4.75,1,1,4.75,4.75,0,-35.93,0,0,0,0,2,1,2,1,1,"false","kc1","t",0.4
11,1,1,1,13,44.97,0.34,2.92,15.42,131.17,0.01,720.39,6,0,0,0,5,6,6,7,1,"false","kc1","t",0.4
2,1,1,1,3,4.75,1,1,4.75,4.75,0,416.65,0,0,0,0,2,1,2,1,1,"false","kc1","t",0.4
4,1,1,1,3,4.75,1,1,4.75,4.75,0,450.62,0,0,0,0,2,1,2,1,1,"false","kc1","t",0.4
48,7,6,6,119,619.92,0.07,14.91,41.57,9244.97,0.21,555.34,39,1,3,0,14,23,70,49,13,"false","kc1","t",0.4
3,1,1,1,4,8,1,1,8,8,0,-74.29,2,0,0,0,2,2,2,2,1,"false","kc1","t",0.4
11,1,1,1,25,97.67,0.25,3.94,24.81,384.58,0.03,-216.96,8,0,0,0,7,8,16,9,1,"false","kc1","t",0.4
4,1,1,1,3,4.75,1,1,4.75,4.75,0,-277.72,0,0,0,0,2,1,2,1,1,"false","kc1","t",0.4
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,278.53,4,0,0,0,4,3,4,3,1,"false","kc1","t",0.4
1,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,308.62,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
4,1,1,1,3,4.75,1,1,4.75,4.75,0,349.68,0,0,0,0,2,1,2,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,1,1,8,8,0,-363.61,1,0,0,0,2,2,2,2,1,"false","kc1","t",0.4
14,1,1,1,24,91.38,1,1,91.38,91.38,0.03,-315.43,7,0,0,0,2,12,12,12,1,"false","kc1","t",0.4
10,2,1,1,56,256.76,0.14,7.2,35.66,1848.66,0.09,225.73,8,0,0,0,9,15,32,24,3,"false","kc1","t",0.4
15,2,1,2,41,180.09,0.11,8.8,20.46,1584.75,0.06,-84.3,13,0,0,0,11,10,25,16,3,"false","kc1","t",0.4
12,2,1,2,41,182.84,0.11,9.5,19.25,1736.95,0.06,-217.12,10,0,0,0,11,11,22,19,3,"false","kc1","t",0.4
5,1,1,1,8,24,0.4,2.5,9.6,60,0.01,-124.35,3,0,0,0,5,3,5,3,1,"false","kc1","t",0.4
7,2,1,2,9,25.27,0.17,6,4.21,151.6,0.01,88.35,5,0,0,0,6,1,7,2,3,"false","kc1","t",0.4
7,1,1,1,15,53.77,0.24,4.2,12.8,225.85,0.02,-142.92,5,0,0,0,7,5,9,6,1,"false","kc1","t",0.4
6,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,-204.12,1,0,0,0,5,4,6,4,1,"false","kc1","t",0.4
6,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,592.81,1,0,0,0,5,4,6,4,1,"false","kc1","t",0.4
9,1,1,1,29,118.54,0.16,6.19,19.16,733.44,0.04,271.17,6,0,1,0,9,8,18,11,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,179.56,0,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-11.6,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,202.89,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,191.11,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,37.48,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,259.48,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,402.87,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,121.48,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,9,25.27,0.67,1.5,16.84,37.9,0.01,-627.94,0,0,0,0,3,4,5,4,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-603.99,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,500.03,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-475.67,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-23.76,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-115.59,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-139.12,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-134.93,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,205.68,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,338.4,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-431.99,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-248.91,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,412.34,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,-425.81,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,380.97,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,65.43,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,-135.11,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,517.39,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-148.98,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,779.32,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,345.68,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,1.97,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
8,1,1,1,13,44.97,0.19,5.33,8.43,239.85,0.01,-201.1,6,0,0,0,8,3,9,4,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-78.02,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,88.87,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,334.82,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-235.02,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,316.45,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,166.32,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,455.9,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,472.71,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-619.11,1,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-589.7,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,29.2,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,432.16,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-555.4,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,1027.17,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-317.83,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-227.27,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-62.13,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
23,1,1,1,65,301.85,0.08,12.18,24.79,3676.11,0.1,446.05,16,0,5,0,11,14,34,31,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,323.03,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
6,1,1,1,9,28.53,0.33,3,9.51,85.59,0.01,550.26,4,0,0,0,6,3,6,3,1,"false","kc1","t",0.4
2,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,-539.84,0,0,0,0,5,1,5,1,1,"false","kc1","t",0.4
2,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,-374.18,0,0,0,0,5,1,5,1,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,-367.18,0,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,-794.02,0,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
5,1,1,1,11,28.43,0.25,4,7.11,113.74,0.01,-138.44,3,0,0,0,4,2,7,4,1,"false","kc1","t",0.4
6,1,1,1,9,28.53,0.33,3,9.51,85.59,0.01,573.11,2,0,2,0,6,3,6,3,1,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,-55.87,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,2,1,1,8,24,0.4,2.5,9.6,60,0.01,363.32,0,0,0,0,5,3,5,3,3,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,-344.17,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
3,3,1,2,15,53.77,0.17,6,8.96,322.65,0.02,731.29,1,0,0,0,9,3,11,4,5,"false","kc1","t",0.4
3,3,1,2,16,57.36,0.17,6,9.56,344.16,0.02,234.96,1,0,0,0,9,3,12,4,5,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-194.46,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,2,1,2,9,27,0.14,7,3.86,189,0.01,-491.02,0,0,0,0,7,1,7,2,3,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,733.53,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
13,3,3,2,21,77.71,0.21,4.8,16.19,373,0.03,-775.53,10,0,1,0,8,5,15,6,5,"false","kc1","t",0.4
1,1,1,1,4,8,0.67,1.5,5.33,12,0,-34.98,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,2,1,2,9,27,0.14,7,3.86,189,0.01,167.02,0,0,0,0,7,1,7,2,3,"false","kc1","t",0.4
3,3,3,2,14,53.3,0.22,4.5,11.85,239.86,0.02,-439.36,1,0,0,0,9,5,9,5,5,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,869.51,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-67.8,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
13,2,1,1,21,82.04,0.14,7,11.72,574.31,0.03,-104.71,7,0,4,0,10,5,14,7,3,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,328.65,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
3,1,1,1,9,23.26,0.5,2,11.63,46.53,0.01,194.16,1,0,0,0,3,3,5,4,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,260.39,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,318.55,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-63.59,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,2.42,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,152.54,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-230,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,375.93,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-503.18,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,1,0,0,0,0,0,0,-4.51,0,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-217.15,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
1,1,1,1,1,0,0,0,0,0,0,131.37,0,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,338.58,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,654.88,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-41.71,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-475.51,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,131.08,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,8,24,0.33,3,8,72,0.01,274.93,0,0,0,0,6,2,6,2,1,"false","kc1","t",0.4
3,1,1,1,14,44.38,0.25,4,11.09,177.52,0.01,-270.09,0,0,0,0,8,1,13,1,1,"false","kc1","t",0.4
28,3,3,2,119,628.96,0.07,13.75,45.74,8648.24,0.21,872.93,22,0,4,0,13,26,64,55,5,"false","kc1","t",0.4
4,1,1,1,4,8,0.67,1.5,5.33,12,0,-260.7,2,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,7,18.09,0.5,2,9.05,36.19,0.01,267.13,0,0,0,0,4,2,5,2,1,"false","kc1","t",0.4
7,1,1,1,16,53.15,0.27,3.75,14.17,199.32,0.02,423.18,4,1,0,0,6,4,11,5,1,"false","kc1","t",0.4
9,2,1,1,17,58.81,0.15,6.67,8.82,392.07,0.02,-501.2,7,0,0,0,8,3,12,5,3,"false","kc1","t",0.4
4,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,-252.2,0,0,0,0,4,2,4,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,156.7,0,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-71.73,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-474.53,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,552.74,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
27,5,4,5,63,288.85,0.07,14.7,19.65,4246.13,0.1,0.39,19,3,3,0,14,10,42,21,9,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-437.24,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
1,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-705.19,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,20.47,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,52.36,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,481.32,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,634.44,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,-225.91,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,110.04,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-264.24,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-160.83,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
1,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-274.15,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
35,6,3,5,125,630.55,0.05,21.37,29.51,13473.84,0.21,630.89,32,0,1,0,14,19,67,58,11,"false","kc1","t",0.4
8,1,1,1,9,25.27,0.67,1.5,16.84,37.9,0.01,-416.46,3,0,0,0,3,4,5,4,1,"false","kc1","t",0.4
10,2,1,2,11,34.87,0.25,4,8.72,139.48,0.01,278.77,5,0,0,0,6,3,7,4,3,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-697.63,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,266.25,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,-53.8,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,432.17,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
5,2,1,1,17,68,0.22,4.5,15.11,306,0.02,644.99,3,0,0,0,9,7,10,7,3,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,46,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,602.08,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,54.09,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,8,22.46,0.5,2,11.23,44.92,0.01,169.16,0,0,0,0,4,3,5,3,1,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-667.56,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,794.35,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
16,2,1,2,20,76.15,0.19,5.33,14.28,406.12,0.03,-806.22,8,0,1,0,8,6,12,8,3,"false","kc1","t",0.4
18,1,1,1,45,203.56,0.12,8.25,24.67,1679.37,0.07,-752.82,12,0,1,0,11,12,27,18,1,"false","kc1","t",0.4
7,1,1,1,17,58.81,0.44,2.29,25.73,134.42,0.02,-192.51,5,0,0,0,4,7,9,8,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,291.79,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,4,8,0.67,1.5,5.33,12,0,-731.73,0,0,0,0,3,1,3,1,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,750.15,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
2,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-425.8,0,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
10,2,1,2,22,78.87,0.24,4.2,18.78,331.25,0.03,-608.03,8,0,0,0,7,5,16,6,3,"false","kc1","t",0.4
5,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,210.31,2,0,1,0,4,2,4,2,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-369.52,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-120.17,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-631.48,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-196.23,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,205.49,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-600.47,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,889.53,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,-190.55,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
3,1,1,1,1,0,0,0,0,0,0,72.09,1,0,0,0,1,0,1,0,1,"false","kc1","t",0.4
13,3,1,3,23,85.11,0.16,6.4,13.3,544.7,0.03,-105.29,10,1,0,0,8,5,15,8,5,"false","kc1","t",0.4
27,6,1,2,64,300.83,0.04,22.4,13.43,6738.55,0.1,-85.03,19,5,0,0,16,10,36,28,11,"false","kc1","t",0.4
43,4,1,2,111,590.73,0.1,9.63,61.35,5688.55,0.2,348.12,25,2,3,0,13,27,71,40,7,"false","kc1","t",0.4
9,1,1,1,20,76.15,0.21,4.67,16.32,355.35,0.03,754.9,6,0,0,0,8,6,13,7,1,"false","kc1","t",0.4
23,1,1,1,69,331.71,0.18,5.6,59.23,1857.56,0.11,758.43,13,0,0,0,8,20,41,28,1,"false","kc1","t",0.4
25,4,1,3,64,293.44,0.11,8.93,32.87,2619.98,0.1,512.85,21,1,1,0,10,14,39,25,7,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.5,2,5.8,23.22,0,-534.72,2,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.5,2,5.8,23.22,0,-164.2,2,0,0,0,4,1,4,1,1,"false","kc1","t",0.4
4,1,1,1,8,22.46,0.33,3,7.49,67.38,0.01,-50.67,2,0,0,0,6,1,7,1,1,"false","kc1","t",0.4
11,1,1,1,25,100,0.2,5,20,500,0.03,-230.63,7,0,0,0,8,8,15,10,1,"false","kc1","t",0.4
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,-48.13,2,0,0,0,3,2,3,2,1,"false","kc1","t",0.4
74,6,5,6,155,781.88,0.05,18.79,41.61,14691.13,0.26,842.85,54,7,7,4,14,19,104,51,11,"false","kc1","t",0.4
44,4,1,4,99,490.47,0.08,12.63,38.83,6195.35,0.16,342.14,38,0,3,0,12,19,59,40,7,"false","kc1","t",0.4
20,1,1,1,62,291.43,0.18,5.56,52.46,1619.04,0.1,-174.94,12,0,0,0,8,18,37,25,1,"false","kc1","t",0.4
13,1,1,1,20,78.14,0.33,3,26.05,234.41,0.03,582.92,9,0,0,0,6,9,11,9,1,"false","kc1","t",0.4
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,-226.61,3,0,0,0,4,3,4,3,1,"false","kc1","t",0.4
19,2,1,1,22,85.95,0.11,9,9.55,773.56,0.03,149.86,8,5,3,0,10,5,13,9,3,"false","kc1","t",0.4
9,1,1,1,11,34.87,0.32,3.12,11.16,108.97,0.01,-504.99,4,2,0,0,5,4,6,5,1,"false","kc1","t",0.4
19,2,1,1,23,92,0.1,9.9,9.29,910.8,0.03,-252.53,8,5,3,0,11,5,14,9,3,"false","kc1","t",0.4
46,4,1,4,97,485,0.09,11.4,42.54,5529,0.16,246.26,38,0,3,0,12,20,59,38,7,"false","kc1","t",0.4
68,9,8,9,191,1029.93,0.04,24.14,42.66,24862.57,0.34,878.35,49,7,10,0,17,25,120,71,17,"false","kc1","t",0.4
20,1,1,1,62,291.43,0.18,5.56,52.46,1619.04,0.1,172.81,12,0,0,0,8,18,37,25,1,"false","kc1","t",0.4
14,1,1,1,20,78.14,0.33,3,26.05,234.41,0.03,636.3,9,0,0,0,6,9,11,9,1,"false","kc1","t",0.4
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,-162.5,3,0,0,0,4,3,4,3,1,"false","kc1","t",0.4
22,1,1,1,69,331.71,0.18,5.6,59.23,1857.56,0.11,336.66,13,0,0,0,8,20,41,28,1,"false","kc1","t",0.4
16,1,1,1,22,88,0.33,3,29.33,264,0.03,-284.53,10,0,0,0,6,10,12,10,1,"false","kc1","t",0.4
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,-185.78,3,0,0,0,4,3,4,3,1,"false","kc1","t",0.4
41,3,1,3,92,446.93,0.09,11.61,38.49,5189.4,0.15,152.06,34,0,4,0,11,18,54,38,5,"false","kc1","t",0.4
14,1,1,1,26,106.27,0.2,4.89,21.74,519.55,0.04,413.28,8,0,0,0,8,9,15,11,1,"false","kc1","t",0.4
10,1,1,1,17,64.73,0.33,3,21.58,194.18,0.02,-99.33,6,0,0,0,6,8,9,8,1,"false","kc1","t",0.4
44,4,1,4,101,505,0.08,12,42.08,6060,0.17,-179.23,38,0,3,0,12,20,61,40,7,"false","kc1","t",0.4
34,2,1,2,56,245.97,0.09,11,22.36,2705.67,0.08,-297.74,17,6,9,0,11,10,36,20,3,"false","kc1","t",0.4
7,1,1,1,15,51.89,0.23,4.38,11.86,227.03,0.02,-283.37,4,0,1,0,7,4,10,5,1,"false","kc1","t",0.4
5,1,1,1,13,44.97,0.33,3,14.99,134.92,0.01,-488.65,3,0,0,0,6,5,8,5,1,"false","kc1","t",0.4
7,1,1,1,15,51.89,0.23,4.38,11.86,227.03,0.02,309.25,4,0,1,0,7,4,10,5,1,"false","kc1","t",0.4
20,1,1,1,62,291.43,0.18,5.56,52.46,1619.04,0.1,223.96,12,0,0,0,8,18,37,25,1,"false","kc1","t",0.4
9,1,1,1,20,78.14,0.33,3,26.05,234.41,0.03,-50.21,4,0,1,0,6,9,11,9,1,"false","kc1","t",0.4
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,298.68,3,0,0,0,4,3,4,3,1,"false","kc1","t",0.4
74,9,7,6,177,1036.85,0.05,18.76,55.28,19447.82,0.35,482.85,58,5,6,0,19,39,100,77,17,"false","kc1","t",0.4
25,3,1,2,50,226.18,0.1,10.08,22.43,2280.63,0.08,624.6,17,1,2,0,11,12,28,22,5,"false","kc1","t",0.4
82,7,1,6,218,1303.05,0.05,21.63,60.25,28182.18,0.43,1576.05,62,10,8,0,20,43,125,93,13,"false","kc1","t",0.4
