"Feature_0","Feature_1","Feature_2","Feature_3","Feature_4","Feature_5","Feature_6","Feature_7","Feature_8","Feature_9","class","dataset_name","altered_attribute","noise_level"
-4.052,0.35,-0.314,1.734,0.127,1.87,0.512,-0.377,-0.358,-0.855,"P","vowel","Feature_5",0.7
-3.034,0.694,-1.007,1.453,0.155,1.78,0.179,1.005,-0.54,-0.563,"N","vowel","Feature_5",0.7
-2.667,1.132,-1.054,0.232,0.537,0.46,0.163,0.55,-0.688,-0.295,"N","vowel","Feature_5",0.7
-2.395,1.929,-1.496,0.372,0.065,-0.36,0.149,0.813,-0.484,-0.672,"N","vowel","Feature_5",0.7
-2.758,2.839,-0.282,-0.449,-0.485,0.7,0.12,0.792,0.023,-0.949,"N","vowel","Feature_5",0.7
-2.464,2.755,-0.975,-0.651,0.158,0.91,-0.145,0.203,0.246,-0.745,"N","vowel","Feature_5",0.7
-3.045,3.312,0.171,-0.605,-1.027,0.63,0.353,0.897,0.365,-0.871,"N","vowel","Feature_5",0.7
-4.089,3.712,0.315,-0.05,-0.929,0.44,-0.35,1.77,0.244,-0.301,"N","vowel","Feature_5",0.7
-3.989,3.582,-1.1,0.374,-0.12,-0.16,0.663,0.96,0.023,-0.477,"N","vowel","Feature_5",0.7
-4.602,3.043,-0.959,0.828,-0.298,0.15,0.423,0.57,0.387,-0.617,"N","vowel","Feature_5",0.7
-3.707,1.486,-0.494,0.402,0.183,0.68,0.234,1.029,-0.856,-0.408,"N","vowel","Feature_5",0.7
-3.894,0.117,-0.407,1.973,0.043,1.83,0.411,-0.095,-0.436,-1.015,"P","vowel","Feature_5",0.7
-3.053,0.716,-1.024,1.422,0.184,1.46,0.261,0.983,-0.431,-0.717,"N","vowel","Feature_5",0.7
-2.615,1.185,-1.162,0.395,0.459,0.5,0.298,0.456,-0.62,-0.307,"N","vowel","Feature_5",0.7
-2.303,1.954,-1.493,0.305,0.047,0.42,0.026,0.902,-0.522,-0.645,"N","vowel","Feature_5",0.7
-2.79,2.665,0.036,-0.44,-0.604,1,0.098,0.723,0.134,-0.91,"N","vowel","Feature_5",0.7
-2.445,2.678,-0.816,-0.743,0.076,0.63,-0.057,0.018,0.281,-0.72,"N","vowel","Feature_5",0.7
-3.024,3.26,0.35,-0.577,-1.183,0.24,0.556,0.762,0.395,-0.665,"N","vowel","Feature_5",0.7
-3.983,3.695,0.096,-0.333,-1.01,0.29,-0.108,1.674,0.262,-0.231,"N","vowel","Feature_5",0.7
-3.96,3.373,-1.235,0.152,0.031,0.98,0.558,0.841,-0.133,-0.317,"N","vowel","Feature_5",0.7
-4.617,3.033,-0.909,0.604,-0.341,-0.03,0.294,0.527,0.48,-0.558,"N","vowel","Feature_5",0.7
-3.789,1.42,-0.372,0.568,0.123,0.2,0.078,1.006,-0.722,-0.391,"N","vowel","Feature_5",0.7
-3.676,-0.185,-0.563,2.377,0.096,2.04,0.303,0.296,-0.358,-1.205,"P","vowel","Feature_5",0.7
-3.033,0.7,-1.077,1.266,0.196,1.67,0.317,0.947,-0.324,-0.828,"N","vowel","Feature_5",0.7
-2.6,1.219,-1.315,0.589,0.311,0.68,0.451,0.35,-0.556,-0.314,"N","vowel","Feature_5",0.7
-2.316,2.007,-1.365,0.181,0.206,-0.18,0.037,0.814,-0.332,-0.753,"N","vowel","Feature_5",0.7
-2.7,2.686,-0.043,-0.528,-0.626,0.76,0.167,0.652,0.1,-0.937,"N","vowel","Feature_5",0.7
-2.444,2.529,-0.487,-0.814,-0.151,1.09,0.077,-0.064,0.287,-0.638,"N","vowel","Feature_5",0.7
-2.969,3.128,0.504,-0.487,-1.371,0.84,0.66,0.676,0.469,-0.525,"N","vowel","Feature_5",0.7
-3.878,3.816,-0.155,-0.668,-1.207,-0.16,0.022,1.972,-0.029,-0.29,"N","vowel","Feature_5",0.7
-3.896,2.768,-0.816,-0.014,-0.125,-0.43,0.307,1.203,0.246,-0.118,"N","vowel","Feature_5",0.7
-4.717,3.059,-0.682,0.532,-0.48,0.82,0.174,0.493,0.635,-0.473,"N","vowel","Feature_5",0.7
-3.689,1.367,-0.389,0.376,0.136,0.23,0.156,1.01,-0.611,-0.551,"N","vowel","Feature_5",0.7
-3.644,-0.215,-0.579,2.307,0.046,1.3,0.28,0.272,-0.539,-1.226,"P","vowel","Feature_5",0.7
-3.034,0.452,-0.946,0.931,0.128,1.55,0.142,0.932,-0.104,-0.974,"N","vowel","Feature_5",0.7
-2.817,1.268,-1.127,0.707,0.399,0.6,0.289,0.319,-0.691,-0.379,"N","vowel","Feature_5",0.7
-2.382,1.984,-1.096,-0.103,0.369,0.32,-0.125,0.752,-0.136,-0.959,"N","vowel","Feature_5",0.7
-2.54,2.925,-0.377,-0.745,-0.562,0.59,0.303,0.539,0.127,-0.959,"N","vowel","Feature_5",0.7
-2.505,2.358,-0.184,-0.792,-0.316,1.48,0.302,-0.121,0.214,-0.622,"N","vowel","Feature_5",0.7
-2.951,2.64,0.832,-0.387,-1.502,0.01,0.756,0.538,0.616,-0.399,"N","vowel","Feature_5",0.7
-3.979,3.661,0.169,-0.598,-1.412,0.89,0.009,1.939,0.094,-0.149,"N","vowel","Feature_5",0.7
-4.083,2.315,-0.375,0.52,-0.019,0.3,-0.172,1.054,0.387,0.168,"N","vowel","Feature_5",0.7
-4.805,3.228,-0.501,0.602,-0.532,1.03,0.09,0.445,0.756,-0.42,"N","vowel","Feature_5",0.7
-3.661,1.292,-0.433,0.34,0.098,0.35,0.246,0.911,-0.415,-0.507,"N","vowel","Feature_5",0.7
-3.337,-0.347,-0.79,2.129,-0.058,1.82,0.295,0.246,-0.687,-1.241,"P","vowel","Feature_5",0.7
-3,0.217,-0.855,0.803,-0.008,1.59,-0.01,1.07,-0.061,-1.046,"N","vowel","Feature_5",0.7
-3.047,1.267,-0.799,0.507,0.524,0.41,0.044,0.302,-0.731,-0.431,"N","vowel","Feature_5",0.7
-2.45,1.993,-1.08,-0.09,0.367,0.85,-0.164,0.684,-0.181,-1.013,"N","vowel","Feature_5",0.7
-2.544,2.725,-0.067,-0.787,-0.903,0.58,0.524,0.32,0.283,-0.822,"N","vowel","Feature_5",0.7
-2.703,2.066,0.205,-0.63,-0.345,1.57,0.403,-0.032,0.247,-0.696,"N","vowel","Feature_5",0.7
-3.015,2.219,0.996,-0.455,-1.514,0.32,0.864,0.468,0.657,-0.343,"N","vowel","Feature_5",0.7
-4.122,3.177,0.529,-0.176,-1.307,-0.37,-0.279,1.353,0.458,-0.009,"N","vowel","Feature_5",0.7
-4.047,2.626,-0.597,0.823,-0.266,0.17,0.049,0.882,0.359,-0.203,"N","vowel","Feature_5",0.7
-4.893,3.37,-0.464,0.538,-0.327,0.13,0.27,0.47,0.742,-0.141,"N","vowel","Feature_5",0.7
-3.664,1.119,-0.459,0.482,0.082,-0.32,0.185,0.861,-0.237,-0.413,"N","vowel","Feature_5",0.7
-2.463,-0.197,-1.264,1.15,0.234,2.21,0.066,0.738,-1.382,-0.498,"P","vowel","Feature_5",0.7
-2.913,0.757,-0.819,1.245,0.419,1.34,0.051,0.328,-0.96,-0.614,"N","vowel","Feature_5",0.7
-2.012,1.134,-1.029,0.205,0.661,0.42,0.456,0.372,-0.939,-0.613,"N","vowel","Feature_5",0.7
-2.101,1.502,-0.322,-0.363,0.026,-0.16,0.162,-0.074,-0.106,-0.397,"N","vowel","Feature_5",0.7
-2.565,1.871,-0.269,0.187,-0.656,0.95,-0.328,0.184,0.348,-0.511,"N","vowel","Feature_5",0.7
-2.346,1.604,-0.283,0.393,-0.416,0.14,-0.463,0.387,0.253,-0.504,"N","vowel","Feature_5",0.7
-3.008,2.882,-0.9,0.214,-0.565,0.09,0.449,0.305,0.413,-0.3,"N","vowel","Feature_5",0.7
-3.823,3.536,-2.07,0.245,-0.442,0.62,0.73,0.538,-0.006,-0.64,"N","vowel","Feature_5",0.7
-4.019,3.52,-1.058,-0.2,-0.545,1.72,0.351,0.82,-0.868,-0.434,"N","vowel","Feature_5",0.7
-4.022,0.941,-0.623,1.461,0.02,2.28,-0.074,0.464,-0.541,-0.211,"N","vowel","Feature_5",0.7
-3.209,1.85,-0.394,0.555,0.425,1.02,0.067,0.077,-0.163,-0.944,"N","vowel","Feature_5",0.7
-2.377,-0.266,-1.371,1.09,0.24,1.84,0.107,0.702,-1.256,-0.62,"P","vowel","Feature_5",0.7
-2.961,0.766,-0.8,0.962,0.658,0.67,0.347,-0.015,-0.425,-0.746,"N","vowel","Feature_5",0.7
-2.207,1.09,-0.627,0.024,0.912,0.52,0.241,0.348,-0.702,-0.912,"N","vowel","Feature_5",0.7
-2.131,1.487,-0.302,-0.272,0.012,0.09,0.149,0.022,-0.133,-0.322,"N","vowel","Feature_5",0.7
-2.596,1.867,-0.208,0.208,-0.574,-0.68,-0.214,0.116,0.395,-0.541,"N","vowel","Feature_5",0.7
-2.378,1.568,-0.243,0.407,-0.428,0.28,-0.293,0.297,0.372,-0.512,"N","vowel","Feature_5",0.7
-3.117,2.876,-0.746,-0.047,-0.427,0.45,0.453,0.305,0.541,-0.489,"N","vowel","Feature_5",0.7
-3.911,3.703,-1.965,0.132,-0.209,0.64,0.811,0.495,-0.142,-0.519,"N","vowel","Feature_5",0.7
-4.135,3.651,-0.751,-0.066,-0.789,1.51,0.496,0.788,-0.883,-0.351,"N","vowel","Feature_5",0.7
-4.028,0.982,-0.648,1.478,-0.048,2.32,-0.146,0.467,-0.654,-0.193,"N","vowel","Feature_5",0.7
-3.265,1.933,-0.316,0.602,0.438,-0.02,0.048,0.134,-0.16,-0.991,"N","vowel","Feature_5",0.7
-2.382,-0.294,-1.397,1.051,0.211,1.95,0.151,0.654,-1.286,-0.609,"P","vowel","Feature_5",0.7
-2.941,0.71,-0.855,0.902,0.635,1.5,0.466,0.01,-0.342,-0.588,"N","vowel","Feature_5",0.7
-2.306,1.086,-0.59,0.106,0.931,0.07,0.213,0.274,-0.684,-0.911,"N","vowel","Feature_5",0.7
-2.162,1.533,-0.267,-0.287,-0.026,0.55,0.168,-0.024,-0.268,-0.27,"N","vowel","Feature_5",0.7
-2.639,1.88,-0.389,0.204,-0.571,0.15,-0.233,0.279,0.426,-0.598,"N","vowel","Feature_5",0.7
-2.458,1.586,-0.359,0.376,-0.244,1.11,-0.163,0.298,0.444,-0.711,"N","vowel","Feature_5",0.7
-3.242,2.901,-0.632,-0.332,-0.421,0.04,0.536,0.142,0.623,-0.616,"N","vowel","Feature_5",0.7
-3.977,3.684,-1.242,-0.364,-0.217,0.88,0.759,0.6,0.069,-0.25,"N","vowel","Feature_5",0.7
-4.094,3.586,-0.845,-0.026,-0.538,0.56,0.666,0.647,-0.412,-0.477,"N","vowel","Feature_5",0.7
-4.138,1.128,-0.601,1.553,-0.019,2.39,-0.176,0.262,-0.551,-0.362,"N","vowel","Feature_5",0.7
-3.242,1.802,-0.482,0.699,0.424,-0.06,0.115,0.272,-0.205,-1.074,"N","vowel","Feature_5",0.7
-2.453,-0.32,-1.368,1.04,0.174,1.62,0.158,0.59,-1.318,-0.587,"P","vowel","Feature_5",0.7
-2.957,0.596,-0.756,0.89,0.58,0.43,0.543,0.036,-0.232,-0.579,"N","vowel","Feature_5",0.7
-2.289,1.106,-0.816,0.228,0.867,-0.05,0.338,0.298,-0.843,-0.832,"N","vowel","Feature_5",0.7
-2.175,1.631,-0.331,-0.203,-0.159,-0.02,0.18,-0.093,-0.351,-0.267,"N","vowel","Feature_5",0.7
-2.723,1.975,-0.636,0.336,-0.677,0.04,-0.342,0.479,0.381,-0.729,"N","vowel","Feature_5",0.7
-2.58,1.608,-0.311,0.273,-0.148,0.73,-0.062,0.167,0.337,-0.692,"N","vowel","Feature_5",0.7
-3.311,2.946,-0.808,-0.3,-0.457,0.48,0.515,0.149,0.533,-0.718,"N","vowel","Feature_5",0.7
-4.052,3.747,-1.24,-0.299,-0.426,0.97,0.517,0.716,-0.21,-0.125,"N","vowel","Feature_5",0.7
-4.039,3.506,-0.964,0.041,-0.4,1.3,0.65,0.659,-0.216,-0.327,"N","vowel","Feature_5",0.7
-4.319,1.338,-0.549,1.678,0.027,1.68,-0.228,0.161,-0.47,-0.442,"N","vowel","Feature_5",0.7
-3.329,1.788,-0.517,0.597,0.503,0.57,0.121,0.176,-0.159,-0.98,"N","vowel","Feature_5",0.7
-2.46,-0.325,-1.404,0.928,0.122,2.1,0.274,0.532,-1.113,-0.769,"P","vowel","Feature_5",0.7
-2.904,0.458,-0.656,0.832,0.61,0.85,0.568,0.041,-0.114,-0.615,"N","vowel","Feature_5",0.7
-2.318,1.097,-0.832,0.26,0.821,-0.12,0.402,0.327,-0.852,-0.773,"N","vowel","Feature_5",0.7
-2.147,1.655,-0.355,-0.082,-0.194,-0.06,0.146,-0.083,-0.314,-0.308,"N","vowel","Feature_5",0.7
-2.733,2.026,-0.71,0.377,-0.774,0.28,-0.469,0.693,0.205,-0.74,"N","vowel","Feature_5",0.7
-2.729,1.595,-0.15,0.167,0.015,-0.07,0.083,-0.038,0.166,-0.672,"N","vowel","Feature_5",0.7
-3.338,3.033,-1.189,-0.269,-0.364,1.16,0.491,0.148,0.365,-0.931,"N","vowel","Feature_5",0.7
-4.048,3.753,-1.15,-0.209,-0.53,1.2,0.445,0.716,-0.131,0.139,"N","vowel","Feature_5",0.7
-4.142,3.454,-0.653,0.271,-0.598,1.26,0.563,0.52,-0.118,-0.33,"N","vowel","Feature_5",0.7
-4.457,1.512,-0.514,1.764,0.063,1.03,-0.332,0.189,-0.521,-0.415,"N","vowel","Feature_5",0.7
-3.407,1.821,-0.675,0.765,0.256,0.07,-0.09,0.322,-0.387,-0.968,"N","vowel","Feature_5",0.7
-2.391,-0.347,-1.474,0.843,0.089,2.9,0.417,0.502,-0.86,-0.978,"P","vowel","Feature_5",0.7
-2.919,0.463,-0.716,0.957,0.635,0.56,0.501,0.048,-0.134,-0.638,"N","vowel","Feature_5",0.7
-2.385,1.01,-0.754,0.37,0.785,0.79,0.415,0.318,-0.797,-0.679,"N","vowel","Feature_5",0.7
-2.104,1.6,-0.297,-0.071,-0.172,-0.37,0.152,-0.089,-0.296,-0.37,"N","vowel","Feature_5",0.7
-2.706,2.07,-0.691,0.31,-0.745,0.37,-0.413,0.602,0.36,-0.713,"N","vowel","Feature_5",0.7
-2.855,1.587,-0.03,0.202,0.165,0.08,0.207,-0.067,-0.013,-0.712,"N","vowel","Feature_5",0.7
-3.339,3.011,-1.264,-0.343,-0.119,0.65,0.589,0.078,0.221,-0.822,"N","vowel","Feature_5",0.7
-4.039,3.689,-1.007,-0.139,-0.542,0.17,0.535,0.465,0.194,0.168,"N","vowel","Feature_5",0.7
-4.172,3.07,-0.781,0.516,-0.627,1.05,0.531,0.441,-0.102,-0.456,"N","vowel","Feature_5",0.7
-4.494,1.535,-0.495,1.715,0.044,2.31,-0.367,0.362,-0.583,-0.291,"N","vowel","Feature_5",0.7
-3.285,1.547,-0.897,0.917,0.127,-0.28,-0.011,0.502,-0.557,-0.715,"N","vowel","Feature_5",0.7
-3.415,-0.538,0.241,2.038,0.622,1.85,-0.701,-0.66,-0.418,0.781,"P","vowel","Feature_5",0.7
-3.439,1.007,0.02,1.491,0.777,0.05,-0.777,-0.282,-0.707,0.746,"N","vowel","Feature_5",0.7
-2.814,1.515,-0.088,0.597,-0.033,-1,-0.445,0.113,-0.136,0.662,"N","vowel","Feature_5",0.7
-2.027,2.157,-0.297,-0.211,-0.266,0.53,-0.176,-0.179,-0.283,0.292,"N","vowel","Feature_5",0.7
-2.263,3.344,-1.165,-0.625,-0.159,0.91,0.13,-0.33,-0.783,0.31,"N","vowel","Feature_5",0.7
-2.594,2.584,-0.37,-0.524,-0.177,0.67,-0.137,0.095,-0.731,0.072,"N","vowel","Feature_5",0.7
-2.702,3.596,-0.57,-1.041,-0.709,1.02,0.403,0.426,-1.013,-0.009,"N","vowel","Feature_5",0.7
-3.44,3.203,-0.698,-0.86,-0.542,0.97,0.922,0.467,-0.183,-0.919,"N","vowel","Feature_5",0.7
-3.961,4.144,-0.934,-0.089,-0.612,1.16,0.326,0.182,-0.487,-0.719,"N","vowel","Feature_5",0.7
-4.471,3.192,-0.161,0.117,-0.327,0.85,-0.201,0.919,-0.716,-0.933,"N","vowel","Feature_5",0.7
-3.012,2.252,-0.806,0.389,-0.11,0.39,-0.328,0.321,-0.559,0.234,"N","vowel","Feature_5",0.7
-3.705,-0.204,0.274,1.569,0.883,1.75,-0.94,-0.691,-0.162,0.598,"P","vowel","Feature_5",0.7
-3.303,0.702,-0.209,1.627,0.818,-0.12,-0.541,-0.198,-0.717,0.768,"N","vowel","Feature_5",0.7
-2.64,1.322,-0.111,0.861,0.026,-0.57,-0.425,0.083,-0.235,0.781,"N","vowel","Feature_5",0.7
-1.948,2.143,-0.068,-0.211,-0.238,-0.5,-0.27,-0.238,-0.342,0.147,"N","vowel","Feature_5",0.7
-2.247,3.42,-0.887,-0.823,-0.297,1.03,0.185,-0.242,-0.79,0.046,"N","vowel","Feature_5",0.7
-2.489,2.401,-0.44,-0.367,-0.069,0.31,0.011,0.118,-0.621,-0.188,"N","vowel","Feature_5",0.7
-2.776,3.557,-0.435,-1.044,-0.572,1.28,0.221,0.295,-0.986,-0.04,"N","vowel","Feature_5",0.7
-3.356,3.236,-0.653,-0.9,-0.661,1.67,0.901,0.395,-0.139,-0.726,"N","vowel","Feature_5",0.7
-3.909,3.674,-0.648,0.088,-0.365,0.38,0.424,0.336,-0.012,-0.252,"N","vowel","Feature_5",0.7
-4.386,3.055,0.075,-0.018,-0.436,0.6,-0.288,0.936,-0.577,-1.01,"N","vowel","Feature_5",0.7
-3.067,2.549,-0.851,0.505,0.044,0.68,-0.377,0.147,-0.606,0.189,"N","vowel","Feature_5",0.7
-3.699,-0.251,0.268,1.585,0.85,1.93,-0.867,-0.71,-0.19,0.567,"P","vowel","Feature_5",0.7
-3.266,0.577,-0.261,1.481,0.874,0.58,-0.496,-0.012,-0.623,0.879,"N","vowel","Feature_5",0.7
-2.676,1.411,-0.098,1.047,-0.04,0.33,-0.56,-0.03,-0.192,0.705,"N","vowel","Feature_5",0.7
-1.899,2.135,0.092,-0.11,-0.145,0.27,-0.067,-0.104,-0.408,-0.099,"N","vowel","Feature_5",0.7
-2.305,3.625,-1.203,-0.665,-0.296,0.19,0.197,-0.282,-0.842,0.188,"N","vowel","Feature_5",0.7
-2.489,2.379,-0.523,-0.158,-0.178,0.27,0.198,0.059,-0.589,-0.256,"N","vowel","Feature_5",0.7
-2.898,3.393,-0.409,-0.993,-0.587,1.79,0.24,0.231,-1.068,-0.094,"N","vowel","Feature_5",0.7
-3.376,3.327,-0.797,-0.849,-0.681,1.07,0.838,0.244,-0.298,-0.618,"N","vowel","Feature_5",0.7
-3.828,3.188,-0.388,0.055,-0.185,0.4,0.503,0.273,0.326,0.1,"N","vowel","Feature_5",0.7
-4.283,2.829,0.296,0.086,-0.544,0.44,-0.317,0.995,-0.34,-1.113,"N","vowel","Feature_5",0.7
-3.189,2.62,-0.833,0.45,0.009,-0.15,-0.348,0.126,-0.614,0.081,"N","vowel","Feature_5",0.7
-3.49,-0.474,0.187,1.747,0.733,1.54,-0.816,-0.787,-0.222,0.41,"P","vowel","Feature_5",0.7
-3.155,0.613,-0.285,1.287,0.882,0.27,-0.624,0.067,-0.516,0.891,"N","vowel","Feature_5",0.7
-2.762,1.51,-0.145,1.157,-0.256,0.38,-0.647,-0.324,-0.128,0.806,"N","vowel","Feature_5",0.7
-1.959,2.285,-0.089,-0.262,-0.013,0.15,-0.233,-0.068,-0.268,-0.022,"N","vowel","Feature_5",0.7
-2.364,3.743,-1.393,-0.361,-0.354,1.22,0.208,-0.376,-1.046,0.722,"N","vowel","Feature_5",0.7
-2.577,2.449,-0.38,0.174,-0.41,0.24,0.19,0.097,-0.489,-0.084,"N","vowel","Feature_5",0.7
-2.919,3.48,-0.823,-0.751,-0.416,1.44,0.609,0.18,-1.172,0.123,"N","vowel","Feature_5",0.7
-3.387,3.286,-0.747,-0.699,-0.9,0.75,0.875,0.46,-0.457,-0.636,"N","vowel","Feature_5",0.7
-3.818,3.159,-0.298,-0.058,-0.348,0.47,0.593,0.211,0.531,-0.014,"N","vowel","Feature_5",0.7
-4.299,2.775,0.244,0.177,-0.436,0.65,-0.308,1.175,-0.227,-1.115,"N","vowel","Feature_5",0.7
-3.269,2.489,-0.76,0.352,-0.092,0.41,-0.27,0.242,-0.523,0.01,"N","vowel","Feature_5",0.7
-2.852,-0.805,-0.313,1.565,0.688,1.3,-0.664,-0.916,-0.279,0.489,"P","vowel","Feature_5",0.7
-3.379,0.95,-0.06,1.47,0.538,0.79,-0.681,-0.098,-0.405,0.912,"N","vowel","Feature_5",0.7
-2.836,1.561,-0.076,1.229,-0.291,0.45,-0.369,-0.393,-0.181,0.85,"N","vowel","Feature_5",0.7
-2.021,2.493,-0.416,-0.116,0.094,-0.16,-0.4,-0.08,-0.136,0.069,"N","vowel","Feature_5",0.7
-2.411,3.85,-1.405,-0.302,-0.398,0.38,0.216,-0.291,-1.116,1.043,"N","vowel","Feature_5",0.7
-2.708,2.56,-0.439,0.324,-0.348,0.09,0.091,-0.037,-0.434,0.344,"N","vowel","Feature_5",0.7
-2.883,3.576,-1.198,-0.562,-0.162,0.91,0.764,-0.03,-1.023,0.346,"N","vowel","Feature_5",0.7
-3.39,3.422,-0.718,-0.667,-0.871,0.92,0.959,0.555,-0.482,-0.724,"N","vowel","Feature_5",0.7
-3.972,3.24,-0.829,0.069,-0.617,1.37,0.532,0.498,-0.191,-0.91,"N","vowel","Feature_5",0.7
-4.513,3.08,0.068,0.05,-0.484,0.21,-0.257,1.302,-0.517,-1.057,"N","vowel","Feature_5",0.7
-3.292,2.595,-0.578,0.42,-0.233,1.02,-0.241,0.437,-0.541,-0.021,"N","vowel","Feature_5",0.7
-2.527,-0.926,-0.571,1.613,0.628,0.67,-0.687,-0.808,-0.354,0.625,"P","vowel","Feature_5",0.7
-3.498,1.669,0.076,1.53,0.38,0.32,-0.814,-0.208,-0.307,1.053,"N","vowel","Feature_5",0.7
-2.851,1.412,-0.184,1.281,0,0.71,-0.172,-0.419,-0.307,0.874,"N","vowel","Feature_5",0.7
-2.026,2.433,-0.411,0.064,0.223,0.44,-0.424,-0.009,-0.305,0.345,"N","vowel","Feature_5",0.7
-2.46,3.706,-1.304,-0.339,-0.487,0.67,0.187,-0.211,-1.068,0.944,"N","vowel","Feature_5",0.7
-2.879,2.662,-0.572,0.425,-0.248,0.28,0.176,-0.281,-0.404,0.605,"N","vowel","Feature_5",0.7
-2.818,3.685,-1.413,-0.558,0.025,1.22,0.688,-0.144,-0.93,0.282,"N","vowel","Feature_5",0.7
-3.396,3.867,-1.029,-0.603,-0.573,0.89,1.209,0.228,-0.673,-0.562,"N","vowel","Feature_5",0.7
-3.905,3.147,-1.259,0.304,-0.216,1.13,0.578,0.353,-0.517,-0.871,"N","vowel","Feature_5",0.7
-4.568,3.344,-0.005,-0.092,-0.546,0.62,-0.168,1.186,-0.565,-1.025,"N","vowel","Feature_5",0.7
-3.35,2.713,-0.472,0.4,-0.196,-0.06,-0.224,0.53,-0.358,-0.091,"N","vowel","Feature_5",0.7
-4.711,1.166,1.244,1.746,0.311,-0.25,-0.691,-0.137,-0.288,1.023,"P","vowel","Feature_5",0.7
-4.057,1.925,0.521,1.331,0.273,0.36,-0.365,-0.665,-0.512,0.716,"N","vowel","Feature_5",0.7
-3.097,1.385,-0.173,1.392,-0.613,-1.05,-0.014,-0.565,-0.065,1.129,"N","vowel","Feature_5",0.7
-2.931,1.85,-0.896,0.685,-1,0.75,0.212,-0.276,-0.203,0.595,"N","vowel","Feature_5",0.7
-2.942,2.642,-1.217,0.384,-0.994,2.16,0.134,-0.458,-0.465,0.646,"N","vowel","Feature_5",0.7
-3.065,1.781,-0.915,0.698,0.175,1.12,-0.086,-0.361,-0.774,0.951,"N","vowel","Feature_5",0.7
-3.318,3.395,-1.706,0.753,-0.214,1.19,0,-0.192,-1.33,0.03,"N","vowel","Feature_5",0.7
-3.747,4.267,-1.847,-0.235,0.38,-0.03,-0.049,-0.258,-0.772,-0.11,"N","vowel","Feature_5",0.7
-4.039,2.061,-0.727,0.888,0.302,-0.76,-0.381,-0.194,-0.614,0.41,"N","vowel","Feature_5",0.7
-4.08,2.242,-0.28,1.876,0.72,-0.43,-0.537,-0.54,-0.663,0.238,"N","vowel","Feature_5",0.7
-3.483,2.628,-0.383,0.838,0.2,0.06,-0.162,-0.547,-0.791,1.018,"N","vowel","Feature_5",0.7
-4.689,1.015,1.312,1.802,0.313,-0.13,-0.663,0.106,-0.325,0.838,"P","vowel","Feature_5",0.7
-4.013,2.101,0.295,1.292,0.45,0.12,-0.565,-0.588,-0.343,0.695,"N","vowel","Feature_5",0.7
-2.972,1.151,-0.293,1.609,-0.724,-0.03,-0.087,-0.801,0.04,1.07,"N","vowel","Feature_5",0.7
-3.029,1.747,-0.899,0.674,-1.046,0.62,0.204,-0.155,-0.237,0.655,"N","vowel","Feature_5",0.7
-2.926,2.673,-1.242,0.396,-1.029,1.73,0.05,-0.592,-0.331,0.595,"N","vowel","Feature_5",0.7
-3.075,1.824,-0.905,0.727,0.155,1.06,-0.075,-0.377,-0.74,0.852,"N","vowel","Feature_5",0.7
-3.4,3.441,-1.805,0.814,-0.162,1.31,-0.11,-0.499,-1.201,-0.046,"N","vowel","Feature_5",0.7
-3.797,4.314,-1.596,-0.476,0.044,1.33,0.129,-0.141,-0.646,-0.318,"N","vowel","Feature_5",0.7
-4.083,2.193,-0.492,0.695,0.251,-0.08,-0.558,-0.123,-0.53,0.376,"N","vowel","Feature_5",0.7
-4.045,2.377,-0.3,2.002,0.826,0.44,-0.768,-0.408,-0.787,0.156,"N","vowel","Feature_5",0.7
-3.455,2.561,-0.421,0.847,0.33,-0.06,-0.177,-0.494,-0.786,0.951,"N","vowel","Feature_5",0.7
-4.756,1.197,1.431,1.54,0.262,-0.46,-0.741,0.075,-0.26,0.876,"P","vowel","Feature_5",0.7
-3.999,2.138,0.295,1.086,0.699,0.45,-0.634,-0.4,-0.505,0.856,"N","vowel","Feature_5",0.7
-2.964,1.154,-0.373,1.511,-0.583,0.31,-0.012,-0.949,-0.054,1.16,"N","vowel","Feature_5",0.7
-3.053,1.518,-0.729,0.828,-1.211,0.22,0.326,-0.136,-0.263,0.75,"N","vowel","Feature_5",0.7
-2.967,2.781,-1.277,0.354,-0.936,1.29,-0.004,-0.418,-0.56,0.725,"N","vowel","Feature_5",0.7
-3.206,1.899,-0.933,0.733,0.261,0.14,-0.225,-0.339,-0.677,0.765,"N","vowel","Feature_5",0.7
-3.492,3.446,-1.734,0.705,-0.23,1.23,0.092,-0.698,-1.143,-0.05,"N","vowel","Feature_5",0.7
-3.847,4.268,-1.521,-0.465,-0.23,0.96,-0.02,0.005,-0.577,-0.509,"N","vowel","Feature_5",0.7
-4.052,2.335,-0.415,0.732,0.234,1,-0.49,-0.218,-0.618,0.34,"N","vowel","Feature_5",0.7
-4.001,2.284,-0.365,2.106,1.006,-0.39,-0.825,-0.39,-0.898,0.099,"N","vowel","Feature_5",0.7
-3.446,2.44,-0.37,0.926,0.194,0.11,-0.098,-0.557,-0.889,0.985,"N","vowel","Feature_5",0.7
-4.763,1.305,1.231,1.548,0.308,0.2,-0.792,-0.124,-0.107,0.885,"P","vowel","Feature_5",0.7
-3.99,2.008,0.503,0.845,0.774,-0.39,-0.641,-0.282,-0.734,0.877,"N","vowel","Feature_5",0.7
-2.965,1.124,-0.349,1.581,-0.666,-0.36,-0.025,-0.887,-0.13,1.11,"N","vowel","Feature_5",0.7
