"Feature_0","Feature_1","Feature_2","Feature_3","Feature_4","Feature_5","Feature_6","Feature_7","Feature_8","Feature_9","class","dataset_name","altered_attribute","noise_level"
-4.052,1.02,-0.314,1.734,0.127,1.667,0.512,-0.377,-0.358,-0.855,"P","vowel","Feature_1",0.4
-3.034,0.94,-1.007,1.453,0.155,1.48,0.179,1.005,-0.54,-0.563,"N","vowel","Feature_1",0.4
-2.667,0.96,-1.054,0.232,0.537,0.352,0.163,0.55,-0.688,-0.295,"N","vowel","Feature_1",0.4
-2.395,2.13,-1.496,0.372,0.065,0.009,0.149,0.813,-0.484,-0.672,"N","vowel","Feature_1",0.4
-2.758,2.65,-0.282,-0.449,-0.485,0.788,0.12,0.792,0.023,-0.949,"N","vowel","Feature_1",0.4
-2.464,3.26,-0.975,-0.651,0.158,1.047,-0.145,0.203,0.246,-0.745,"N","vowel","Feature_1",0.4
-3.045,3.8,0.171,-0.605,-1.027,0.924,0.353,0.897,0.365,-0.871,"N","vowel","Feature_1",0.4
-4.089,3.54,0.315,-0.05,-0.929,0.018,-0.35,1.77,0.244,-0.301,"N","vowel","Feature_1",0.4
-3.989,3.47,-1.1,0.374,-0.12,0.291,0.663,0.96,0.023,-0.477,"N","vowel","Feature_1",0.4
-4.602,4.28,-0.959,0.828,-0.298,0.315,0.423,0.57,0.387,-0.617,"N","vowel","Feature_1",0.4
-3.707,1.52,-0.494,0.402,0.183,0.186,0.234,1.029,-0.856,-0.408,"N","vowel","Feature_1",0.4
-3.894,-0.35,-0.407,1.973,0.043,1.891,0.411,-0.095,-0.436,-1.015,"P","vowel","Feature_1",0.4
-3.053,0.88,-1.024,1.422,0.184,1.473,0.261,0.983,-0.431,-0.717,"N","vowel","Feature_1",0.4
-2.615,1.21,-1.162,0.395,0.459,0.345,0.298,0.456,-0.62,-0.307,"N","vowel","Feature_1",0.4
-2.303,0.78,-1.493,0.305,0.047,0.056,0.026,0.902,-0.522,-0.645,"N","vowel","Feature_1",0.4
-2.79,2.82,0.036,-0.44,-0.604,0.811,0.098,0.723,0.134,-0.91,"N","vowel","Feature_1",0.4
-2.445,3.2,-0.816,-0.743,0.076,1.117,-0.057,0.018,0.281,-0.72,"N","vowel","Feature_1",0.4
-3.024,3.07,0.35,-0.577,-1.183,0.872,0.556,0.762,0.395,-0.665,"N","vowel","Feature_1",0.4
-3.983,4.29,0.096,-0.333,-1.01,0.169,-0.108,1.674,0.262,-0.231,"N","vowel","Feature_1",0.4
-3.96,3.43,-1.235,0.152,0.031,0.664,0.558,0.841,-0.133,-0.317,"N","vowel","Feature_1",0.4
-4.617,3.54,-0.909,0.604,-0.341,0.636,0.294,0.527,0.48,-0.558,"N","vowel","Feature_1",0.4
-3.789,1.4,-0.372,0.568,0.123,0.185,0.078,1.006,-0.722,-0.391,"N","vowel","Feature_1",0.4
-3.676,-0.14,-0.563,2.377,0.096,1.854,0.303,0.296,-0.358,-1.205,"P","vowel","Feature_1",0.4
-3.033,0.46,-1.077,1.266,0.196,1.453,0.317,0.947,-0.324,-0.828,"N","vowel","Feature_1",0.4
-2.6,1.65,-1.315,0.589,0.311,0.364,0.451,0.35,-0.556,-0.314,"N","vowel","Feature_1",0.4
-2.316,1.82,-1.365,0.181,0.206,0.071,0.037,0.814,-0.332,-0.753,"N","vowel","Feature_1",0.4
-2.7,3.65,-0.043,-0.528,-0.626,0.917,0.167,0.652,0.1,-0.937,"N","vowel","Feature_1",0.4
-2.444,2.33,-0.487,-0.814,-0.151,1.285,0.077,-0.064,0.287,-0.638,"N","vowel","Feature_1",0.4
-2.969,2.83,0.504,-0.487,-1.371,0.704,0.66,0.676,0.469,-0.525,"N","vowel","Feature_1",0.4
-3.878,3.45,-0.155,-0.668,-1.207,0.541,0.022,1.972,-0.029,-0.29,"N","vowel","Feature_1",0.4
-3.896,2.82,-0.816,-0.014,-0.125,0.168,0.307,1.203,0.246,-0.118,"N","vowel","Feature_1",0.4
-4.717,3.47,-0.682,0.532,-0.48,0.731,0.174,0.493,0.635,-0.473,"N","vowel","Feature_1",0.4
-3.689,2.03,-0.389,0.376,0.136,0.343,0.156,1.01,-0.611,-0.551,"N","vowel","Feature_1",0.4
-3.644,0.11,-0.579,2.307,0.046,1.945,0.28,0.272,-0.539,-1.226,"P","vowel","Feature_1",0.4
-3.034,-0.61,-0.946,0.931,0.128,1.514,0.142,0.932,-0.104,-0.974,"N","vowel","Feature_1",0.4
-2.817,1.6,-1.127,0.707,0.399,0.406,0.289,0.319,-0.691,-0.379,"N","vowel","Feature_1",0.4
-2.382,2.71,-1.096,-0.103,0.369,0.204,-0.125,0.752,-0.136,-0.959,"N","vowel","Feature_1",0.4
-2.54,3.07,-0.377,-0.745,-0.562,0.981,0.303,0.539,0.127,-0.959,"N","vowel","Feature_1",0.4
-2.505,0.85,-0.184,-0.792,-0.316,1.363,0.302,-0.121,0.214,-0.622,"N","vowel","Feature_1",0.4
-2.951,2.85,0.832,-0.387,-1.502,0.272,0.756,0.538,0.616,-0.399,"N","vowel","Feature_1",0.4
-3.979,3.37,0.169,-0.598,-1.412,0.569,0.009,1.939,0.094,-0.149,"N","vowel","Feature_1",0.4
-4.083,2.3,-0.375,0.52,-0.019,-0.211,-0.172,1.054,0.387,0.168,"N","vowel","Feature_1",0.4
-4.805,2.8,-0.501,0.602,-0.532,0.745,0.09,0.445,0.756,-0.42,"N","vowel","Feature_1",0.4
-3.661,1.05,-0.433,0.34,0.098,0.363,0.246,0.911,-0.415,-0.507,"N","vowel","Feature_1",0.4
-3.337,-0.28,-0.79,2.129,-0.058,2.079,0.295,0.246,-0.687,-1.241,"P","vowel","Feature_1",0.4
-3,-0.41,-0.855,0.803,-0.008,1.795,-0.01,1.07,-0.061,-1.046,"N","vowel","Feature_1",0.4
-3.047,1.34,-0.799,0.507,0.524,0.507,0.044,0.302,-0.731,-0.431,"N","vowel","Feature_1",0.4
-2.45,1.74,-1.08,-0.09,0.367,0.324,-0.164,0.684,-0.181,-1.013,"N","vowel","Feature_1",0.4
-2.544,2.92,-0.067,-0.787,-0.903,0.97,0.524,0.32,0.283,-0.822,"N","vowel","Feature_1",0.4
-2.703,1.49,0.205,-0.63,-0.345,1.229,0.403,-0.032,0.247,-0.696,"N","vowel","Feature_1",0.4
-3.015,2.74,0.996,-0.455,-1.514,0.047,0.864,0.468,0.657,-0.343,"N","vowel","Feature_1",0.4
-4.122,3.2,0.529,-0.176,-1.307,0.132,-0.279,1.353,0.458,-0.009,"N","vowel","Feature_1",0.4
-4.047,1.12,-0.597,0.823,-0.266,0.048,0.049,0.882,0.359,-0.203,"N","vowel","Feature_1",0.4
-4.893,2.92,-0.464,0.538,-0.327,0.496,0.27,0.47,0.742,-0.141,"N","vowel","Feature_1",0.4
-3.664,1.02,-0.459,0.482,0.082,0.221,0.185,0.861,-0.237,-0.413,"N","vowel","Feature_1",0.4
-2.463,-0.03,-1.264,1.15,0.234,1.833,0.066,0.738,-1.382,-0.498,"P","vowel","Feature_1",0.4
-2.913,1.03,-0.819,1.245,0.419,1.17,0.051,0.328,-0.96,-0.614,"N","vowel","Feature_1",0.4
-2.012,1.87,-1.029,0.205,0.661,0.359,0.456,0.372,-0.939,-0.613,"N","vowel","Feature_1",0.4
-2.101,1.21,-0.322,-0.363,0.026,0.116,0.162,-0.074,-0.106,-0.397,"N","vowel","Feature_1",0.4
-2.565,2.28,-0.269,0.187,-0.656,0.267,-0.328,0.184,0.348,-0.511,"N","vowel","Feature_1",0.4
-2.346,0.91,-0.283,0.393,-0.416,0.268,-0.463,0.387,0.253,-0.504,"N","vowel","Feature_1",0.4
-3.008,2.69,-0.9,0.214,-0.565,-0.197,0.449,0.305,0.413,-0.3,"N","vowel","Feature_1",0.4
-3.823,3.24,-2.07,0.245,-0.442,1.125,0.73,0.538,-0.006,-0.64,"N","vowel","Feature_1",0.4
-4.019,3.62,-1.058,-0.2,-0.545,1.348,0.351,0.82,-0.868,-0.434,"N","vowel","Feature_1",0.4
-4.022,0.35,-0.623,1.461,0.02,1.904,-0.074,0.464,-0.541,-0.211,"N","vowel","Feature_1",0.4
-3.209,2.78,-0.394,0.555,0.425,0.313,0.067,0.077,-0.163,-0.944,"N","vowel","Feature_1",0.4
-2.377,0.2,-1.371,1.09,0.24,1.843,0.107,0.702,-1.256,-0.62,"P","vowel","Feature_1",0.4
-2.961,0.62,-0.8,0.962,0.658,1.012,0.347,-0.015,-0.425,-0.746,"N","vowel","Feature_1",0.4
-2.207,0.47,-0.627,0.024,0.912,0.662,0.241,0.348,-0.702,-0.912,"N","vowel","Feature_1",0.4
-2.131,1.06,-0.302,-0.272,0.012,0.067,0.149,0.022,-0.133,-0.322,"N","vowel","Feature_1",0.4
-2.596,1.82,-0.208,0.208,-0.574,0.146,-0.214,0.116,0.395,-0.541,"N","vowel","Feature_1",0.4
-2.378,0.39,-0.243,0.407,-0.428,0.229,-0.293,0.297,0.372,-0.512,"N","vowel","Feature_1",0.4
-3.117,2.6,-0.746,-0.047,-0.427,-0.053,0.453,0.305,0.541,-0.489,"N","vowel","Feature_1",0.4
-3.911,4.23,-1.965,0.132,-0.209,0.929,0.811,0.495,-0.142,-0.519,"N","vowel","Feature_1",0.4
-4.135,4.2,-0.751,-0.066,-0.789,1.131,0.496,0.788,-0.883,-0.351,"N","vowel","Feature_1",0.4
-4.028,0.88,-0.648,1.478,-0.048,2.108,-0.146,0.467,-0.654,-0.193,"N","vowel","Feature_1",0.4
-3.265,2.06,-0.316,0.602,0.438,0.336,0.048,0.134,-0.16,-0.991,"N","vowel","Feature_1",0.4
-2.382,-0.72,-1.397,1.051,0.211,1.901,0.151,0.654,-1.286,-0.609,"P","vowel","Feature_1",0.4
-2.941,0.36,-0.855,0.902,0.635,0.924,0.466,0.01,-0.342,-0.588,"N","vowel","Feature_1",0.4
-2.306,0.89,-0.59,0.106,0.931,0.733,0.213,0.274,-0.684,-0.911,"N","vowel","Feature_1",0.4
-2.162,1.89,-0.267,-0.287,-0.026,0.122,0.168,-0.024,-0.268,-0.27,"N","vowel","Feature_1",0.4
-2.639,2.19,-0.389,0.204,-0.571,0.094,-0.233,0.279,0.426,-0.598,"N","vowel","Feature_1",0.4
-2.458,1.38,-0.359,0.376,-0.244,0.134,-0.163,0.298,0.444,-0.711,"N","vowel","Feature_1",0.4
-3.242,3.4,-0.632,-0.332,-0.421,0.226,0.536,0.142,0.623,-0.616,"N","vowel","Feature_1",0.4
-3.977,2.42,-1.242,-0.364,-0.217,0.594,0.759,0.6,0.069,-0.25,"N","vowel","Feature_1",0.4
-4.094,3.43,-0.845,-0.026,-0.538,0.964,0.666,0.647,-0.412,-0.477,"N","vowel","Feature_1",0.4
-4.138,1.75,-0.601,1.553,-0.019,2.039,-0.176,0.262,-0.551,-0.362,"N","vowel","Feature_1",0.4
-3.242,2.53,-0.482,0.699,0.424,0.337,0.115,0.272,-0.205,-1.074,"N","vowel","Feature_1",0.4
-2.453,0.08,-1.368,1.04,0.174,1.985,0.158,0.59,-1.318,-0.587,"P","vowel","Feature_1",0.4
-2.957,0.66,-0.756,0.89,0.58,0.836,0.543,0.036,-0.232,-0.579,"N","vowel","Feature_1",0.4
-2.289,1.2,-0.816,0.228,0.867,0.616,0.338,0.298,-0.843,-0.832,"N","vowel","Feature_1",0.4
-2.175,1.4,-0.331,-0.203,-0.159,0.246,0.18,-0.093,-0.351,-0.267,"N","vowel","Feature_1",0.4
-2.723,1.43,-0.636,0.336,-0.677,0.156,-0.342,0.479,0.381,-0.729,"N","vowel","Feature_1",0.4
-2.58,1.32,-0.311,0.273,-0.148,0.262,-0.062,0.167,0.337,-0.692,"N","vowel","Feature_1",0.4
-3.311,2.88,-0.808,-0.3,-0.457,0.324,0.515,0.149,0.533,-0.718,"N","vowel","Feature_1",0.4
-4.052,3.07,-1.24,-0.299,-0.426,0.917,0.517,0.716,-0.21,-0.125,"N","vowel","Feature_1",0.4
-4.039,3.39,-0.964,0.041,-0.4,0.976,0.65,0.659,-0.216,-0.327,"N","vowel","Feature_1",0.4
-4.319,2.29,-0.549,1.678,0.027,1.922,-0.228,0.161,-0.47,-0.442,"N","vowel","Feature_1",0.4
-3.329,1.31,-0.517,0.597,0.503,0.278,0.121,0.176,-0.159,-0.98,"N","vowel","Feature_1",0.4
-2.46,-0.94,-1.404,0.928,0.122,2.049,0.274,0.532,-1.113,-0.769,"P","vowel","Feature_1",0.4
-2.904,0.17,-0.656,0.832,0.61,0.805,0.568,0.041,-0.114,-0.615,"N","vowel","Feature_1",0.4
-2.318,1.58,-0.832,0.26,0.821,0.588,0.402,0.327,-0.852,-0.773,"N","vowel","Feature_1",0.4
-2.147,1.26,-0.355,-0.082,-0.194,0.296,0.146,-0.083,-0.314,-0.308,"N","vowel","Feature_1",0.4
-2.733,2.7,-0.71,0.377,-0.774,0.284,-0.469,0.693,0.205,-0.74,"N","vowel","Feature_1",0.4
-2.729,1,-0.15,0.167,0.015,0.377,0.083,-0.038,0.166,-0.672,"N","vowel","Feature_1",0.4
-3.338,2.89,-1.189,-0.269,-0.364,0.544,0.491,0.148,0.365,-0.931,"N","vowel","Feature_1",0.4
-4.048,3.46,-1.15,-0.209,-0.53,0.871,0.445,0.716,-0.131,0.139,"N","vowel","Feature_1",0.4
-4.142,3.19,-0.653,0.271,-0.598,0.793,0.563,0.52,-0.118,-0.33,"N","vowel","Feature_1",0.4
-4.457,1.25,-0.514,1.764,0.063,1.86,-0.332,0.189,-0.521,-0.415,"N","vowel","Feature_1",0.4
-3.407,0.38,-0.675,0.765,0.256,0.469,-0.09,0.322,-0.387,-0.968,"N","vowel","Feature_1",0.4
-2.391,-0.96,-1.474,0.843,0.089,2.021,0.417,0.502,-0.86,-0.978,"P","vowel","Feature_1",0.4
-2.919,0.78,-0.716,0.957,0.635,0.833,0.501,0.048,-0.134,-0.638,"N","vowel","Feature_1",0.4
-2.385,1.76,-0.754,0.37,0.785,0.471,0.415,0.318,-0.797,-0.679,"N","vowel","Feature_1",0.4
-2.104,1.14,-0.297,-0.071,-0.172,0.285,0.152,-0.089,-0.296,-0.37,"N","vowel","Feature_1",0.4
-2.706,1.87,-0.691,0.31,-0.745,0.266,-0.413,0.602,0.36,-0.713,"N","vowel","Feature_1",0.4
-2.855,0.82,-0.03,0.202,0.165,0.445,0.207,-0.067,-0.013,-0.712,"N","vowel","Feature_1",0.4
-3.339,2.71,-1.264,-0.343,-0.119,0.498,0.589,0.078,0.221,-0.822,"N","vowel","Feature_1",0.4
-4.039,3.86,-1.007,-0.139,-0.542,0.587,0.535,0.465,0.194,0.168,"N","vowel","Feature_1",0.4
-4.172,2.7,-0.781,0.516,-0.627,1.006,0.531,0.441,-0.102,-0.456,"N","vowel","Feature_1",0.4
-4.494,1.66,-0.495,1.715,0.044,1.892,-0.367,0.362,-0.583,-0.291,"N","vowel","Feature_1",0.4
-3.285,1.49,-0.897,0.917,0.127,0.402,-0.011,0.502,-0.557,-0.715,"N","vowel","Feature_1",0.4
-3.415,-1.3,0.241,2.038,0.622,1.027,-0.701,-0.66,-0.418,0.781,"P","vowel","Feature_1",0.4
-3.439,0.54,0.02,1.491,0.777,0.257,-0.777,-0.282,-0.707,0.746,"N","vowel","Feature_1",0.4
-2.814,0.68,-0.088,0.597,-0.033,-0.29,-0.445,0.113,-0.136,0.662,"N","vowel","Feature_1",0.4
-2.027,1.63,-0.297,-0.211,-0.266,0.086,-0.176,-0.179,-0.283,0.292,"N","vowel","Feature_1",0.4
-2.263,4.09,-1.165,-0.625,-0.159,0.926,0.13,-0.33,-0.783,0.31,"N","vowel","Feature_1",0.4
-2.594,2.22,-0.37,-0.524,-0.177,0.515,-0.137,0.095,-0.731,0.072,"N","vowel","Feature_1",0.4
-2.702,3.29,-0.57,-1.041,-0.709,1.009,0.403,0.426,-1.013,-0.009,"N","vowel","Feature_1",0.4
-3.44,2.75,-0.698,-0.86,-0.542,1.503,0.922,0.467,-0.183,-0.919,"N","vowel","Feature_1",0.4
-3.961,4.5,-0.934,-0.089,-0.612,0.787,0.326,0.182,-0.487,-0.719,"N","vowel","Feature_1",0.4
-4.471,3.51,-0.161,0.117,-0.327,0.406,-0.201,0.919,-0.716,-0.933,"N","vowel","Feature_1",0.4
-3.012,2.86,-0.806,0.389,-0.11,0.649,-0.328,0.321,-0.559,0.234,"N","vowel","Feature_1",0.4
-3.705,0.27,0.274,1.569,0.883,1.366,-0.94,-0.691,-0.162,0.598,"P","vowel","Feature_1",0.4
-3.303,0.48,-0.209,1.627,0.818,0.287,-0.541,-0.198,-0.717,0.768,"N","vowel","Feature_1",0.4
-2.64,1.59,-0.111,0.861,0.026,-0.354,-0.425,0.083,-0.235,0.781,"N","vowel","Feature_1",0.4
-1.948,2.34,-0.068,-0.211,-0.238,0.263,-0.27,-0.238,-0.342,0.147,"N","vowel","Feature_1",0.4
-2.247,4.16,-0.887,-0.823,-0.297,0.774,0.185,-0.242,-0.79,0.046,"N","vowel","Feature_1",0.4
-2.489,2.51,-0.44,-0.367,-0.069,0.533,0.011,0.118,-0.621,-0.188,"N","vowel","Feature_1",0.4
-2.776,3.71,-0.435,-1.044,-0.572,1.273,0.221,0.295,-0.986,-0.04,"N","vowel","Feature_1",0.4
-3.356,2.98,-0.653,-0.9,-0.661,1.43,0.901,0.395,-0.139,-0.726,"N","vowel","Feature_1",0.4
-3.909,3.73,-0.648,0.088,-0.365,0.199,0.424,0.336,-0.012,-0.252,"N","vowel","Feature_1",0.4
-4.386,3.5,0.075,-0.018,-0.436,0.566,-0.288,0.936,-0.577,-1.01,"N","vowel","Feature_1",0.4
-3.067,3.25,-0.851,0.505,0.044,0.574,-0.377,0.147,-0.606,0.189,"N","vowel","Feature_1",0.4
-3.699,0.12,0.268,1.585,0.85,1.381,-0.867,-0.71,-0.19,0.567,"P","vowel","Feature_1",0.4
-3.266,0.83,-0.261,1.481,0.874,0.301,-0.496,-0.012,-0.623,0.879,"N","vowel","Feature_1",0.4
-2.676,1.68,-0.098,1.047,-0.04,-0.131,-0.56,-0.03,-0.192,0.705,"N","vowel","Feature_1",0.4
-1.899,2.21,0.092,-0.11,-0.145,0.081,-0.067,-0.104,-0.408,-0.099,"N","vowel","Feature_1",0.4
-2.305,3.44,-1.203,-0.665,-0.296,0.775,0.197,-0.282,-0.842,0.188,"N","vowel","Feature_1",0.4
-2.489,2.41,-0.523,-0.158,-0.178,0.406,0.198,0.059,-0.589,-0.256,"N","vowel","Feature_1",0.4
-2.898,2.83,-0.409,-0.993,-0.587,1.322,0.24,0.231,-1.068,-0.094,"N","vowel","Feature_1",0.4
-3.376,3.15,-0.797,-0.849,-0.681,1.198,0.838,0.244,-0.298,-0.618,"N","vowel","Feature_1",0.4
-3.828,3.49,-0.388,0.055,-0.185,-0.029,0.503,0.273,0.326,0.1,"N","vowel","Feature_1",0.4
-4.283,3.12,0.296,0.086,-0.544,0.501,-0.317,0.995,-0.34,-1.113,"N","vowel","Feature_1",0.4
-3.189,2.41,-0.833,0.45,0.009,0.444,-0.348,0.126,-0.614,0.081,"N","vowel","Feature_1",0.4
-3.49,-0.4,0.187,1.747,0.733,1.307,-0.816,-0.787,-0.222,0.41,"P","vowel","Feature_1",0.4
-3.155,0.37,-0.285,1.287,0.882,0.337,-0.624,0.067,-0.516,0.891,"N","vowel","Feature_1",0.4
-2.762,0.98,-0.145,1.157,-0.256,0.041,-0.647,-0.324,-0.128,0.806,"N","vowel","Feature_1",0.4
-1.959,2.07,-0.089,-0.262,-0.013,0.019,-0.233,-0.068,-0.268,-0.022,"N","vowel","Feature_1",0.4
-2.364,2.75,-1.393,-0.361,-0.354,1.004,0.208,-0.376,-1.046,0.722,"N","vowel","Feature_1",0.4
-2.577,2.11,-0.38,0.174,-0.41,0.383,0.19,0.097,-0.489,-0.084,"N","vowel","Feature_1",0.4
-2.919,3.36,-0.823,-0.751,-0.416,1.045,0.609,0.18,-1.172,0.123,"N","vowel","Feature_1",0.4
-3.387,3,-0.747,-0.699,-0.9,0.891,0.875,0.46,-0.457,-0.636,"N","vowel","Feature_1",0.4
-3.818,3.21,-0.298,-0.058,-0.348,0.194,0.593,0.211,0.531,-0.014,"N","vowel","Feature_1",0.4
-4.299,2.4,0.244,0.177,-0.436,0.261,-0.308,1.175,-0.227,-1.115,"N","vowel","Feature_1",0.4
-3.269,3.11,-0.76,0.352,-0.092,0.432,-0.27,0.242,-0.523,0.01,"N","vowel","Feature_1",0.4
-2.852,-0.79,-0.313,1.565,0.688,1.467,-0.664,-0.916,-0.279,0.489,"P","vowel","Feature_1",0.4
-3.379,0.56,-0.06,1.47,0.538,0.051,-0.681,-0.098,-0.405,0.912,"N","vowel","Feature_1",0.4
-2.836,1.15,-0.076,1.229,-0.291,-0.036,-0.369,-0.393,-0.181,0.85,"N","vowel","Feature_1",0.4
-2.021,1.9,-0.416,-0.116,0.094,-0.033,-0.4,-0.08,-0.136,0.069,"N","vowel","Feature_1",0.4
-2.411,3.36,-1.405,-0.302,-0.398,1.069,0.216,-0.291,-1.116,1.043,"N","vowel","Feature_1",0.4
-2.708,2.95,-0.439,0.324,-0.348,0.429,0.091,-0.037,-0.434,0.344,"N","vowel","Feature_1",0.4
-2.883,3.18,-1.198,-0.562,-0.162,0.974,0.764,-0.03,-1.023,0.346,"N","vowel","Feature_1",0.4
-3.39,2.4,-0.718,-0.667,-0.871,0.788,0.959,0.555,-0.482,-0.724,"N","vowel","Feature_1",0.4
-3.972,3.6,-0.829,0.069,-0.617,0.977,0.532,0.498,-0.191,-0.91,"N","vowel","Feature_1",0.4
-4.513,3.36,0.068,0.05,-0.484,0.341,-0.257,1.302,-0.517,-1.057,"N","vowel","Feature_1",0.4
-3.292,3.16,-0.578,0.42,-0.233,0.391,-0.241,0.437,-0.541,-0.021,"N","vowel","Feature_1",0.4
-2.527,-1.1,-0.571,1.613,0.628,1.229,-0.687,-0.808,-0.354,0.625,"P","vowel","Feature_1",0.4
-3.498,2,0.076,1.53,0.38,-0.135,-0.814,-0.208,-0.307,1.053,"N","vowel","Feature_1",0.4
-2.851,1.45,-0.184,1.281,0,-0.146,-0.172,-0.419,-0.307,0.874,"N","vowel","Feature_1",0.4
-2.026,1.37,-0.411,0.064,0.223,-0.027,-0.424,-0.009,-0.305,0.345,"N","vowel","Feature_1",0.4
-2.46,4.2,-1.304,-0.339,-0.487,1.125,0.187,-0.211,-1.068,0.944,"N","vowel","Feature_1",0.4
-2.879,2.24,-0.572,0.425,-0.248,0.213,0.176,-0.281,-0.404,0.605,"N","vowel","Feature_1",0.4
-2.818,4.81,-1.413,-0.558,0.025,0.871,0.688,-0.144,-0.93,0.282,"N","vowel","Feature_1",0.4
-3.396,4.46,-1.029,-0.603,-0.573,0.78,1.209,0.228,-0.673,-0.562,"N","vowel","Feature_1",0.4
-3.905,3.75,-1.259,0.304,-0.216,1.055,0.578,0.353,-0.517,-0.871,"N","vowel","Feature_1",0.4
-4.568,4.28,-0.005,-0.092,-0.546,0.479,-0.168,1.186,-0.565,-1.025,"N","vowel","Feature_1",0.4
-3.35,2.81,-0.472,0.4,-0.196,0.248,-0.224,0.53,-0.358,-0.091,"N","vowel","Feature_1",0.4
-4.711,0.96,1.244,1.746,0.311,-0.305,-0.691,-0.137,-0.288,1.023,"P","vowel","Feature_1",0.4
-4.057,1.15,0.521,1.331,0.273,-0.167,-0.365,-0.665,-0.512,0.716,"N","vowel","Feature_1",0.4
-3.097,1.66,-0.173,1.392,-0.613,-0.143,-0.014,-0.565,-0.065,1.129,"N","vowel","Feature_1",0.4
-2.931,1.52,-0.896,0.685,-1,0.504,0.212,-0.276,-0.203,0.595,"N","vowel","Feature_1",0.4
-2.942,3.29,-1.217,0.384,-0.994,1.467,0.134,-0.458,-0.465,0.646,"N","vowel","Feature_1",0.4
-3.065,1.81,-0.915,0.698,0.175,0.662,-0.086,-0.361,-0.774,0.951,"N","vowel","Feature_1",0.4
-3.318,3.28,-1.706,0.753,-0.214,1.431,0,-0.192,-1.33,0.03,"N","vowel","Feature_1",0.4
-3.747,4.74,-1.847,-0.235,0.38,0.885,-0.049,-0.258,-0.772,-0.11,"N","vowel","Feature_1",0.4
-4.039,1.75,-0.727,0.888,0.302,0.413,-0.381,-0.194,-0.614,0.41,"N","vowel","Feature_1",0.4
-4.08,3.48,-0.28,1.876,0.72,-0.292,-0.537,-0.54,-0.663,0.238,"N","vowel","Feature_1",0.4
-3.483,2.48,-0.383,0.838,0.2,0.102,-0.162,-0.547,-0.791,1.018,"N","vowel","Feature_1",0.4
-4.689,1.06,1.312,1.802,0.313,-0.405,-0.663,0.106,-0.325,0.838,"P","vowel","Feature_1",0.4
-4.013,1.78,0.295,1.292,0.45,-0.024,-0.565,-0.588,-0.343,0.695,"N","vowel","Feature_1",0.4
-2.972,1.3,-0.293,1.609,-0.724,0.123,-0.087,-0.801,0.04,1.07,"N","vowel","Feature_1",0.4
-3.029,2.18,-0.899,0.674,-1.046,0.558,0.204,-0.155,-0.237,0.655,"N","vowel","Feature_1",0.4
-2.926,1.96,-1.242,0.396,-1.029,1.548,0.05,-0.592,-0.331,0.595,"N","vowel","Feature_1",0.4
-3.075,1.82,-0.905,0.727,0.155,0.608,-0.075,-0.377,-0.74,0.852,"N","vowel","Feature_1",0.4
-3.4,3.73,-1.805,0.814,-0.162,1.445,-0.11,-0.499,-1.201,-0.046,"N","vowel","Feature_1",0.4
-3.797,3.84,-1.596,-0.476,0.044,0.903,0.129,-0.141,-0.646,-0.318,"N","vowel","Feature_1",0.4
-4.083,2.72,-0.492,0.695,0.251,0.423,-0.558,-0.123,-0.53,0.376,"N","vowel","Feature_1",0.4
-4.045,2.25,-0.3,2.002,0.826,-0.18,-0.768,-0.408,-0.787,0.156,"N","vowel","Feature_1",0.4
-3.455,3.05,-0.421,0.847,0.33,0.057,-0.177,-0.494,-0.786,0.951,"N","vowel","Feature_1",0.4
-4.756,1.43,1.431,1.54,0.262,-0.277,-0.741,0.075,-0.26,0.876,"P","vowel","Feature_1",0.4
-3.999,1.51,0.295,1.086,0.699,-0.127,-0.634,-0.4,-0.505,0.856,"N","vowel","Feature_1",0.4
-2.964,1.68,-0.373,1.511,-0.583,0.152,-0.012,-0.949,-0.054,1.16,"N","vowel","Feature_1",0.4
-3.053,1.35,-0.729,0.828,-1.211,0.499,0.326,-0.136,-0.263,0.75,"N","vowel","Feature_1",0.4
-2.967,3.59,-1.277,0.354,-0.936,1.505,-0.004,-0.418,-0.56,0.725,"N","vowel","Feature_1",0.4
-3.206,1.52,-0.933,0.733,0.261,0.565,-0.225,-0.339,-0.677,0.765,"N","vowel","Feature_1",0.4
-3.492,4.12,-1.734,0.705,-0.23,1.339,0.092,-0.698,-1.143,-0.05,"N","vowel","Feature_1",0.4
-3.847,3.76,-1.521,-0.465,-0.23,1.067,-0.02,0.005,-0.577,-0.509,"N","vowel","Feature_1",0.4
-4.052,2.6,-0.415,0.732,0.234,0.426,-0.49,-0.218,-0.618,0.34,"N","vowel","Feature_1",0.4
-4.001,2.95,-0.365,2.106,1.006,-0.028,-0.825,-0.39,-0.898,0.099,"N","vowel","Feature_1",0.4
-3.446,2.25,-0.37,0.926,0.194,0.141,-0.098,-0.557,-0.889,0.985,"N","vowel","Feature_1",0.4
-4.763,1.33,1.231,1.548,0.308,-0.152,-0.792,-0.124,-0.107,0.885,"P","vowel","Feature_1",0.4
-3.99,1.52,0.503,0.845,0.774,-0.114,-0.641,-0.282,-0.734,0.877,"N","vowel","Feature_1",0.4
-2.965,1.61,-0.349,1.581,-0.666,0.125,-0.025,-0.887,-0.13,1.11,"N","vowel","Feature_1",0.4
-3.055,1.77,-0.686,0.964,-1.29,0.545,0.337,-0.299,-0.173,0.69,"N","vowel","Feature_1",0.4
