COMPACTNESS,CIRCULARITY,DISTANCE_CIRCULARITY,RADIUS_RATIO,PR.AXIS_ASPECT_RATIO,MAX.LENGTH_ASPECT_RATIO,SCATTER_RATIO,ELONGATEDNESS,PR.AXIS_RECTANGULARITY,MAX.LENGTH_RECTANGULARITY,SCALED_VARIANCE_MAJOR,SCALED_VARIANCE_MINOR,SCALED_RADIUS_OF_GYRATION,SKEWNESS_ABOUT_MAJOR,SKEWNESS_ABOUT_MINOR,KURTOSIS_ABOUT_MAJOR,KURTOSIS_ABOUT_MINOR,HOLLOWS_RATIO,class,dataset_name,altered_attribute,noise_level
95,51,96,183.52,63,9,190,35,22,161,208,543,235,68,13,0,191,198,opel,vehicle,RADIUS_RATIO,0.7
103,41,83,170.58,63,9,175,38,21,142,199,455,138,65,7,30,197,206,opel,vehicle,RADIUS_RATIO,0.7
97,47,88,186.31,60,7,197,33,23,148,214,596,201,74,8,0,192,191,bus,vehicle,RADIUS_RATIO,0.7
91,35,66,127.68,59,7,147,45,19,131,169,322,123,64,1,1,197,203,opel,vehicle,RADIUS_RATIO,0.7
92,37,80,184.95,67,8,154,43,19,129,180,353,144,69,6,9,190,195,saab,vehicle,RADIUS_RATIO,0.7
100,58,109,219.56,70,11,226,30,25,182,234,752,207,72,0,13,187,198,opel,vehicle,RADIUS_RATIO,0.7
82,43,73,165.31,68,7,151,44,19,145,181,337,173,80,2,17,183,188,bus,vehicle,RADIUS_RATIO,0.7
105,51,80,216.14,71,6,195,33,22,159,214,579,188,75,6,20,194,194,bus,vehicle,RADIUS_RATIO,0.7
86,45,70,89.73,56,7,148,45,19,144,170,324,186,84,9,5,180,183,bus,vehicle,RADIUS_RATIO,0.7
89,41,76,222.16,73,7,157,42,19,136,181,373,153,74,8,12,191,195,bus,vehicle,RADIUS_RATIO,0.7
95,46,76,144.39,66,11,162,42,20,155,175,381,172,74,8,4,184,193,van,vehicle,RADIUS_RATIO,0.7
96,46,70,157.79,70,6,167,39,20,148,183,427,171,69,17,10,200,203,bus,vehicle,RADIUS_RATIO,0.7
90,46,73,110.37,58,11,161,43,20,158,170,373,186,76,0,9,182,193,van,vehicle,RADIUS_RATIO,0.7
110,56,109,199.54,57,5,251,27,27,169,272,928,268,82,11,10,183,183,bus,vehicle,RADIUS_RATIO,0.7
99,38,74,201.91,66,6,164,39,20,131,193,414,137,71,2,22,200,202,bus,vehicle,RADIUS_RATIO,0.7
85,42,66,146.03,53,7,149,46,19,143,169,321,160,85,10,7,180,182,bus,vehicle,RADIUS_RATIO,0.7
88,40,69,151.06,59,7,130,51,18,134,147,252,144,64,1,1,193,200,opel,vehicle,RADIUS_RATIO,0.7
106,57,107,246.5,67,6,262,26,28,171,285,987,260,86,9,31,180,184,bus,vehicle,RADIUS_RATIO,0.7
89,35,52,98.01,57,4,122,55,17,125,139,220,128,82,5,13,181,184,saab,vehicle,RADIUS_RATIO,0.7
105,51,105,205.4,60,11,191,35,22,162,207,545,194,64,18,4,196,205,saab,vehicle,RADIUS_RATIO,0.7
94,40,85,174.4,62,9,169,39,20,139,184,430,133,61,2,9,200,210,saab,vehicle,RADIUS_RATIO,0.7
86,45,71,209.33,70,6,146,45,19,146,172,321,189,71,10,8,187,191,bus,vehicle,RADIUS_RATIO,0.7
108,51,100,239.5,63,10,196,34,23,159,214,576,201,65,7,16,194,205,saab,vehicle,RADIUS_RATIO,0.7
90,46,75,105.99,55,11,160,43,20,161,173,369,171,77,0,16,182,192,van,vehicle,RADIUS_RATIO,0.7
100,43,92,233.67,62,10,180,36,21,143,200,489,153,64,6,9,195,205,saab,vehicle,RADIUS_RATIO,0.7
92,41,66,129.83,52,7,139,50,18,143,160,275,161,81,7,19,182,184,van,vehicle,RADIUS_RATIO,0.7
89,38,82,106.22,59,8,153,43,19,129,179,351,137,70,1,1,187,192,saab,vehicle,RADIUS_RATIO,0.7
92,37,75,164.71,70,6,154,42,19,131,184,363,127,71,0,4,198,202,bus,vehicle,RADIUS_RATIO,0.7
83,42,71,144.66,64,7,149,45,19,142,172,331,158,74,2,2,184,190,bus,vehicle,RADIUS_RATIO,0.7
93,47,83,167.95,60,7,167,40,20,147,197,417,201,73,12,4,187,192,opel,vehicle,RADIUS_RATIO,0.7
106,53,98,213.07,58,11,217,31,24,166,228,693,191,71,11,24,188,198,opel,vehicle,RADIUS_RATIO,0.7
108,49,103,189.77,62,10,206,32,23,155,227,635,215,72,6,16,189,198,saab,vehicle,RADIUS_RATIO,0.7
96,48,83,184.53,59,8,171,39,21,152,195,438,196,67,15,0,195,201,opel,vehicle,RADIUS_RATIO,0.7
93,43,78,152.52,64,8,137,48,18,145,156,281,159,63,17,12,203,210,van,vehicle,RADIUS_RATIO,0.7
99,52,104,155.72,55,10,210,32,24,166,219,657,215,73,3,2,187,194,opel,vehicle,RADIUS_RATIO,0.7
110,54,102,243.79,64,11,213,31,24,171,222,669,221,73,17,16,188,198,saab,vehicle,RADIUS_RATIO,0.7
82,43,70,267.55,105,55,139,48,18,145,231,289,172,99,4,9,190,199,van,vehicle,RADIUS_RATIO,0.7
92,35,58,106.18,58,6,122,55,17,132,142,222,116,64,6,17,197,203,van,vehicle,RADIUS_RATIO,0.7
94,49,82,106.49,56,10,159,43,20,160,176,367,186,76,10,7,183,192,van,vehicle,RADIUS_RATIO,0.7
95,42,96,165.61,65,9,178,37,21,141,199,474,149,67,1,29,193,200,opel,vehicle,RADIUS_RATIO,0.7
102,54,98,194.43,61,6,225,29,25,165,246,766,231,79,9,14,188,187,bus,vehicle,RADIUS_RATIO,0.7
100,54,102,233.31,65,10,198,33,23,164,224,587,240,72,4,11,187,196,saab,vehicle,RADIUS_RATIO,0.7
105,45,100,182.98,61,10,198,33,23,149,214,586,186,67,8,5,192,200,saab,vehicle,RADIUS_RATIO,0.7
107,53,108,212.26,63,11,219,31,25,168,228,704,198,69,10,21,190,203,saab,vehicle,RADIUS_RATIO,0.7
94,44,70,214.57,72,8,153,42,19,144,171,361,178,67,7,2,199,206,bus,vehicle,RADIUS_RATIO,0.7
100,52,109,242.26,68,10,222,30,25,165,241,731,207,73,7,28,188,199,opel,vehicle,RADIUS_RATIO,0.7
97,41,88,192.41,59,9,175,38,21,140,192,459,147,63,1,5,196,205,saab,vehicle,RADIUS_RATIO,0.7
96,46,74,189.38,74,5,163,39,20,149,185,408,191,70,7,8,196,200,bus,vehicle,RADIUS_RATIO,0.7
104,52,110,171.51,53,10,219,30,25,166,235,711,218,74,10,28,188,198,opel,vehicle,RADIUS_RATIO,0.7
104,53,101,185.1,65,11,213,31,24,168,216,667,221,72,12,12,187,198,saab,vehicle,RADIUS_RATIO,0.7
91,38,76,210.37,61,8,167,40,20,134,196,415,145,71,0,28,189,198,opel,vehicle,RADIUS_RATIO,0.7
105,54,108,260.6,70,12,215,31,24,168,226,687,228,68,4,22,189,201,saab,vehicle,RADIUS_RATIO,0.7
94,45,85,181.11,68,10,157,44,20,156,170,357,176,73,17,11,187,195,van,vehicle,RADIUS_RATIO,0.7
105,46,100,194.73,61,9,193,34,22,150,207,557,161,65,5,9,194,202,opel,vehicle,RADIUS_RATIO,0.7
94,45,85,187.76,63,10,158,43,20,157,174,367,162,68,1,6,189,199,van,vehicle,RADIUS_RATIO,0.7
91,37,76,82.0,55,8,132,51,18,135,157,256,124,69,0,12,191,192,van,vehicle,RADIUS_RATIO,0.7
102,48,105,215.04,64,10,201,33,23,152,214,600,178,64,0,25,192,204,saab,vehicle,RADIUS_RATIO,0.7
96,44,68,169.56,70,7,155,41,19,145,179,372,166,67,5,7,202,206,bus,vehicle,RADIUS_RATIO,0.7
85,36,72,139.35,56,7,127,54,18,125,144,233,123,70,3,30,184,194,opel,vehicle,RADIUS_RATIO,0.7
103,48,96,247.51,71,10,205,32,23,153,226,633,197,71,2,15,188,196,opel,vehicle,RADIUS_RATIO,0.7
101,55,107,171.35,61,11,225,30,25,178,228,730,204,74,8,35,187,201,opel,vehicle,RADIUS_RATIO,0.7
103,52,103,151.22,52,7,236,28,26,160,254,816,250,82,3,23,183,184,bus,vehicle,RADIUS_RATIO,0.7
85,45,73,185.66,69,8,143,46,18,148,173,307,176,71,2,0,190,199,van,vehicle,RADIUS_RATIO,0.7
114,57,102,193.13,52,6,257,26,28,169,287,968,261,85,2,21,182,184,bus,vehicle,RADIUS_RATIO,0.7
88,40,55,141.19,53,7,132,53,18,139,142,249,158,87,0,7,176,183,van,vehicle,RADIUS_RATIO,0.7
86,37,77,147.4,54,7,154,43,19,127,179,352,145,71,14,13,186,191,opel,vehicle,RADIUS_RATIO,0.7
102,51,104,199.18,67,10,204,32,23,162,220,621,195,68,3,19,188,197,saab,vehicle,RADIUS_RATIO,0.7
105,51,93,139.8,51,7,217,30,24,165,240,703,208,81,9,25,188,188,bus,vehicle,RADIUS_RATIO,0.7
100,50,98,185.28,63,6,218,30,24,156,232,719,213,77,8,7,189,189,bus,vehicle,RADIUS_RATIO,0.7
96,44,85,169.15,66,10,155,43,19,150,167,355,159,67,3,10,192,202,van,vehicle,RADIUS_RATIO,0.7
109,52,104,209.27,60,12,215,31,24,162,220,691,212,67,11,7,189,199,saab,vehicle,RADIUS_RATIO,0.7
87,39,74,156.33,66,6,145,45,19,134,173,318,139,70,3,21,195,200,bus,vehicle,RADIUS_RATIO,0.7
90,41,78,141.54,55,7,138,48,18,138,161,284,158,67,0,1,192,197,opel,vehicle,RADIUS_RATIO,0.7
98,48,101,182.83,65,9,197,33,23,152,216,584,174,68,2,5,189,197,saab,vehicle,RADIUS_RATIO,0.7
96,46,88,163.68,68,10,155,43,19,148,173,354,182,69,14,15,194,202,van,vehicle,RADIUS_RATIO,0.7
85,43,69,114.48,62,7,152,44,19,145,178,341,179,84,1,4,181,184,bus,vehicle,RADIUS_RATIO,0.7
91,42,66,161.05,58,9,134,50,18,142,163,268,164,69,6,5,191,197,van,vehicle,RADIUS_RATIO,0.7
80,43,68,142.99,53,7,150,46,19,147,169,327,176,81,7,14,179,184,bus,vehicle,RADIUS_RATIO,0.7
93,46,85,180.42,66,9,151,44,19,147,169,339,179,67,0,4,195,204,van,vehicle,RADIUS_RATIO,0.7
93,51,90,215.22,69,8,183,36,22,156,211,506,230,70,6,1,189,196,saab,vehicle,RADIUS_RATIO,0.7
96,40,78,209.01,58,7,174,38,21,139,197,455,160,68,3,29,191,200,saab,vehicle,RADIUS_RATIO,0.7
85,36,51,142.01,56,5,119,57,17,124,139,207,127,81,13,5,181,184,van,vehicle,RADIUS_RATIO,0.7
100,36,73,207.54,73,6,162,40,20,127,189,401,125,72,6,19,200,204,bus,vehicle,RADIUS_RATIO,0.7
91,36,72,144.36,60,8,150,44,19,133,166,334,121,63,2,22,196,205,saab,vehicle,RADIUS_RATIO,0.7
91,41,64,155.86,61,8,129,51,18,142,161,249,153,68,6,12,194,201,van,vehicle,RADIUS_RATIO,0.7
86,39,58,126.17,55,5,117,57,17,134,140,204,148,69,7,6,190,194,van,vehicle,RADIUS_RATIO,0.7
95,53,95,192.19,65,10,193,34,22,160,220,559,237,71,3,2,188,196,saab,vehicle,RADIUS_RATIO,0.7
91,43,72,137.37,56,7,149,45,19,140,168,327,165,72,13,23,186,191,saab,vehicle,RADIUS_RATIO,0.7
81,45,68,127.84,60,7,152,45,19,151,167,333,179,81,3,13,179,183,bus,vehicle,RADIUS_RATIO,0.7
94,50,84,129.59,57,10,156,44,20,170,171,351,187,77,5,6,182,191,van,vehicle,RADIUS_RATIO,0.7
107,45,92,207.55,62,10,188,35,22,148,202,526,159,64,12,20,195,203,opel,vehicle,RADIUS_RATIO,0.7
115,51,100,252.16,60,12,196,34,23,162,207,573,184,62,22,1,198,208,saab,vehicle,RADIUS_RATIO,0.7
90,44,69,184.26,64,7,135,49,18,145,165,272,162,75,3,2,187,191,van,vehicle,RADIUS_RATIO,0.7
102,52,98,255.77,71,10,214,31,24,164,228,682,199,71,0,16,187,196,opel,vehicle,RADIUS_RATIO,0.7
103,53,106,220.4,55,10,212,32,24,168,220,660,223,73,16,24,187,197,saab,vehicle,RADIUS_RATIO,0.7
84,43,70,150.94,54,8,151,45,19,146,173,332,176,81,1,12,181,184,bus,vehicle,RADIUS_RATIO,0.7
98,38,78,201.74,65,8,169,39,20,136,197,430,141,67,9,20,192,199,saab,vehicle,RADIUS_RATIO,0.7
88,39,70,165.58,66,7,148,44,19,134,167,332,143,69,5,13,193,201,bus,vehicle,RADIUS_RATIO,0.7
91,46,101,202.17,65,9,196,34,23,146,219,574,199,73,5,8,186,194,opel,vehicle,RADIUS_RATIO,0.7
91,36,83,185.37,61,8,142,47,19,128,163,298,137,63,0,31,193,200,saab,vehicle,RADIUS_RATIO,0.7
80,44,68,99.42,53,8,151,45,19,146,170,333,190,80,4,16,180,185,bus,vehicle,RADIUS_RATIO,0.7
97,48,105,196.93,64,11,201,33,23,155,212,602,162,64,2,7,193,202,opel,vehicle,RADIUS_RATIO,0.7
92,52,93,187.4,67,9,189,35,22,161,214,536,240,72,2,5,188,195,opel,vehicle,RADIUS_RATIO,0.7
87,42,70,155.18,59,7,149,45,19,142,177,327,156,78,6,9,185,188,bus,vehicle,RADIUS_RATIO,0.7
94,37,72,125.62,60,9,133,50,18,135,161,262,128,69,2,7,192,195,van,vehicle,RADIUS_RATIO,0.7
97,38,75,152.36,68,6,171,37,20,129,199,450,137,74,2,6,197,199,bus,vehicle,RADIUS_RATIO,0.7
96,45,101,196.57,66,9,192,34,22,143,218,552,195,73,3,19,189,197,saab,vehicle,RADIUS_RATIO,0.7
106,53,98,178.25,47,4,237,28,26,164,263,838,222,82,4,17,185,184,bus,vehicle,RADIUS_RATIO,0.7
111,50,103,210.63,60,11,211,31,24,156,223,663,188,68,9,9,190,200,saab,vehicle,RADIUS_RATIO,0.7
96,39,64,127.49,48,8,134,52,18,141,160,258,139,80,7,20,183,184,van,vehicle,RADIUS_RATIO,0.7
109,47,96,217.47,64,9,198,33,23,150,219,586,191,70,4,13,190,198,saab,vehicle,RADIUS_RATIO,0.7
88,42,64,161.18,62,8,130,51,18,142,150,253,161,63,3,2,203,210,van,vehicle,RADIUS_RATIO,0.7
87,44,98,200.7,70,10,189,35,22,141,214,535,178,71,2,21,187,194,opel,vehicle,RADIUS_RATIO,0.7
107,54,96,166.59,62,12,218,31,24,170,221,694,217,71,2,21,187,198,saab,vehicle,RADIUS_RATIO,0.7
87,37,52,115.91,54,6,115,58,17,126,135,196,144,74,11,22,186,190,van,vehicle,RADIUS_RATIO,0.7
85,43,66,134.55,56,6,148,46,19,145,166,319,171,85,6,11,179,182,bus,vehicle,RADIUS_RATIO,0.7
107,55,103,230.88,68,11,219,30,25,172,221,709,216,70,10,7,187,197,saab,vehicle,RADIUS_RATIO,0.7
93,37,70,108.91,52,9,127,53,18,137,156,238,119,71,2,13,191,190,van,vehicle,RADIUS_RATIO,0.7
115,52,100,249.62,62,10,217,31,24,165,229,697,214,72,14,4,188,197,saab,vehicle,RADIUS_RATIO,0.7
90,39,85,178.87,59,7,163,41,20,131,189,396,158,71,7,13,186,192,saab,vehicle,RADIUS_RATIO,0.7
85,43,66,118.29,54,5,148,46,19,145,168,320,174,87,8,2,179,181,bus,vehicle,RADIUS_RATIO,0.7
86,43,68,126.93,64,9,138,48,18,143,161,285,174,69,6,0,192,201,van,vehicle,RADIUS_RATIO,0.7
100,51,104,144.02,52,10,206,32,23,164,217,631,193,69,5,21,188,196,opel,vehicle,RADIUS_RATIO,0.7
98,46,88,197.15,63,6,192,34,22,147,215,563,174,73,2,26,194,197,bus,vehicle,RADIUS_RATIO,0.7
87,41,76,154.8,67,7,148,45,19,140,171,327,152,72,7,13,188,195,bus,vehicle,RADIUS_RATIO,0.7
83,40,53,112.98,53,6,132,53,18,140,142,247,157,86,8,7,176,183,van,vehicle,RADIUS_RATIO,0.7
85,38,63,109.81,55,7,122,55,17,130,137,219,144,64,20,8,195,201,opel,vehicle,RADIUS_RATIO,0.7
111,53,108,200.07,61,11,207,32,23,167,217,636,216,64,21,2,196,205,saab,vehicle,RADIUS_RATIO,0.7
103,56,100,189.98,59,11,216,31,24,173,219,684,219,75,15,11,186,194,opel,vehicle,RADIUS_RATIO,0.7
92,39,76,187.7,71,6,152,43,19,131,179,350,143,72,6,14,195,200,bus,vehicle,RADIUS_RATIO,0.7
88,41,80,159.2,62,8,146,45,19,144,169,318,161,71,4,16,188,197,van,vehicle,RADIUS_RATIO,0.7
84,38,60,149.38,56,5,132,50,18,130,148,261,141,75,8,4,185,188,opel,vehicle,RADIUS_RATIO,0.7
89,44,80,204.44,66,6,162,40,20,143,189,396,180,66,13,11,194,199,opel,vehicle,RADIUS_RATIO,0.7
93,47,84,216.62,71,7,176,36,21,152,190,476,201,70,7,19,198,201,bus,vehicle,RADIUS_RATIO,0.7
104,52,101,205.58,62,10,198,33,23,161,207,587,204,64,2,5,195,204,opel,vehicle,RADIUS_RATIO,0.7
81,43,68,183.99,64,7,150,45,19,144,175,330,171,80,1,2,182,185,bus,vehicle,RADIUS_RATIO,0.7
88,45,82,148.74,56,8,154,43,19,149,180,357,170,69,3,0,188,193,saab,vehicle,RADIUS_RATIO,0.7
103,51,105,177.14,56,11,210,32,24,163,222,650,222,73,8,9,187,196,saab,vehicle,RADIUS_RATIO,0.7
83,46,68,114.72,59,6,150,44,19,146,172,336,183,74,5,3,185,191,bus,vehicle,RADIUS_RATIO,0.7
79,38,55,110.81,55,5,142,48,19,128,153,295,145,81,4,2,180,183,saab,vehicle,RADIUS_RATIO,0.7
97,55,103,146.31,63,11,215,31,24,172,219,677,219,75,5,24,185,194,opel,vehicle,RADIUS_RATIO,0.7
83,39,69,141.03,54,5,135,49,18,131,155,274,162,69,16,6,187,190,opel,vehicle,RADIUS_RATIO,0.7
98,38,72,182.37,69,5,166,38,20,131,189,427,138,70,1,3,200,202,bus,vehicle,RADIUS_RATIO,0.7
90,48,77,67.58,56,10,157,44,20,164,169,354,187,78,1,3,182,191,van,vehicle,RADIUS_RATIO,0.7
85,43,66,115.54,55,7,150,45,19,146,172,326,173,83,4,15,180,183,bus,vehicle,RADIUS_RATIO,0.7
81,45,68,141.96,69,22,151,45,19,147,186,335,186,88,1,10,180,185,bus,vehicle,RADIUS_RATIO,0.7
90,48,85,146.21,64,11,161,43,20,167,175,375,186,74,3,16,185,195,van,vehicle,RADIUS_RATIO,0.7
104,53,108,177.94,64,11,220,31,25,172,226,707,203,71,14,30,189,203,saab,vehicle,RADIUS_RATIO,0.7
95,43,96,172.06,65,10,189,35,22,143,217,534,166,71,6,27,190,197,opel,vehicle,RADIUS_RATIO,0.7
93,42,98,218.89,63,9,185,36,22,138,206,508,173,70,10,21,189,197,saab,vehicle,RADIUS_RATIO,0.7
87,38,71,127.65,53,8,137,49,18,127,158,277,145,75,0,9,181,186,saab,vehicle,RADIUS_RATIO,0.7
104,56,96,244.86,74,11,220,30,25,172,223,713,218,73,6,16,186,195,opel,vehicle,RADIUS_RATIO,0.7
95,41,82,160.43,65,9,145,46,19,145,163,314,140,64,4,8,199,207,van,vehicle,RADIUS_RATIO,0.7
105,54,105,224.18,67,10,200,33,23,163,214,597,214,68,10,20,190,198,opel,vehicle,RADIUS_RATIO,0.7
106,55,96,143.87,60,12,221,30,25,173,225,717,214,72,9,13,186,196,opel,vehicle,RADIUS_RATIO,0.7
86,39,84,150.74,57,8,156,43,20,133,185,358,157,74,0,23,183,190,opel,vehicle,RADIUS_RATIO,0.7
95,49,92,184.7,62,10,178,37,21,154,200,478,171,64,2,0,198,206,opel,vehicle,RADIUS_RATIO,0.7
99,57,100,207.27,54,13,224,30,25,188,223,726,213,72,4,7,185,198,opel,vehicle,RADIUS_RATIO,0.7
89,42,66,103.86,53,7,131,51,18,144,162,254,162,73,10,17,188,191,van,vehicle,RADIUS_RATIO,0.7
95,49,82,150.88,56,11,159,43,20,162,173,365,185,75,7,10,182,191,van,vehicle,RADIUS_RATIO,0.7
97,37,70,132.04,66,7,151,43,19,129,167,346,119,65,0,16,201,208,bus,vehicle,RADIUS_RATIO,0.7
100,47,70,185.23,70,7,162,40,20,153,179,406,172,68,9,6,200,205,bus,vehicle,RADIUS_RATIO,0.7
108,49,109,164.03,61,11,212,31,24,159,229,665,215,71,16,11,190,199,saab,vehicle,RADIUS_RATIO,0.7
92,46,83,176.57,56,6,160,41,20,148,185,382,184,71,10,5,186,191,saab,vehicle,RADIUS_RATIO,0.7
82,36,51,97.2,53,4,135,50,18,126,150,268,144,86,15,4,181,182,saab,vehicle,RADIUS_RATIO,0.7
111,58,105,191.34,51,6,265,26,29,174,285,1018,255,85,4,8,181,183,bus,vehicle,RADIUS_RATIO,0.7
87,45,66,160.51,58,8,140,47,18,148,168,294,175,73,3,12,188,196,van,vehicle,RADIUS_RATIO,0.7
94,46,77,158.68,60,8,158,42,20,148,181,373,181,67,12,2,193,199,saab,vehicle,RADIUS_RATIO,0.7
95,43,76,120.0,57,10,151,44,19,149,173,339,159,71,2,23,187,200,van,vehicle,RADIUS_RATIO,0.7
90,44,72,203.0,64,8,137,48,18,144,159,283,171,65,9,4,196,203,van,vehicle,RADIUS_RATIO,0.7
93,34,66,118.29,56,7,130,51,18,120,151,251,114,62,5,29,201,207,opel,vehicle,RADIUS_RATIO,0.7
93,39,87,194.91,64,8,169,40,20,134,200,422,149,72,7,25,188,195,saab,vehicle,RADIUS_RATIO,0.7
89,46,84,155.07,66,11,159,43,20,159,173,368,176,72,1,20,186,197,van,vehicle,RADIUS_RATIO,0.7
106,54,101,231.51,67,12,222,30,25,173,228,721,200,70,3,4,187,201,saab,vehicle,RADIUS_RATIO,0.7
86,36,78,140.14,58,7,135,50,18,124,155,270,148,66,0,25,190,195,saab,vehicle,RADIUS_RATIO,0.7
85,36,66,105.59,55,5,120,56,17,128,140,212,131,73,1,18,186,190,van,vehicle,RADIUS_RATIO,0.7
