"V1","V2","V3","V4","V5","class","dataset_name","altered_attribute","noise_level"
0.5,-0.941783,1.179511,1.509971,2.435284,"2","phoneme","V1",0.6
-0.5,-0.724225,-0.330589,0.455027,-0.136583,"2","phoneme","V1",0.6
-0.55,-0.10718,1.067207,-1.12134,-0.534925,"2","phoneme","V1",0.6
0.02,0.943078,0.656479,0.223942,-0.413911,"2","phoneme","V1",0.6
-0.98,-0.897974,0.420049,1.89145,-0.136583,"2","phoneme","V1",0.6
0.49,0.504589,-0.185423,0.287132,-0.495956,"2","phoneme","V1",0.6
-0.88,-0.415863,-0.081601,0.738882,-0.136583,"2","phoneme","V1",0.6
-1.59,-0.375108,0.942325,-1.732816,2.614465,"2","phoneme","V1",0.6
-0.42,-0.107368,1.066948,-1.12108,-0.534869,"2","phoneme","V1",0.6
0.45,-0.40703,0.190209,-1.192703,1.396757,"2","phoneme","V1",0.6
-0.22,-0.818474,1.431697,0.552382,0.905235,"2","phoneme","V1",0.6
0.13,-0.972951,0.571092,1.163958,1.460557,"2","phoneme","V1",0.6
0.18,-0.454253,1.72704,-1.23515,-0.704899,"2","phoneme","V1",0.6
-0.4,-0.089578,1.107513,-1.094408,-0.821832,"2","phoneme","V1",0.6
-0.65,-0.628655,0.524509,1.120884,-0.997656,"2","phoneme","V1",0.6
0.34,1.096076,1.13577,0.149898,-0.473528,"2","phoneme","V1",0.6
0.12,1.167952,0.623878,-1.074563,-0.411116,"2","phoneme","V1",0.6
-1.03,-0.786314,1.386917,0.609536,1.020686,"2","phoneme","V1",0.6
-1.33,-1.800462,-1.442272,1.003713,2.077045,"2","phoneme","V1",0.6
-0.24,-0.393687,1.302676,-1.285573,2.62911,"2","phoneme","V1",0.6
0.71,-0.125945,1.948461,-1.311162,-1.245154,"2","phoneme","V1",0.6
1.6,-0.515025,0.85912,1.559749,-1.010083,"2","phoneme","V1",0.6
-0.29,-0.255113,1.406616,-1.3188,1.247231,"2","phoneme","V1",0.6
-0.4,-1.136508,-0.230608,1.204471,1.563295,"2","phoneme","V1",0.6
-0.59,0.105332,0.81674,1.460042,-1.001563,"2","phoneme","V1",0.6
0.1,-0.11262,1.236566,1.374031,1.803723,"2","phoneme","V1",0.6
0.7,0.967213,1.09836,-1.004061,-0.435342,"2","phoneme","V1",0.6
-0.96,-0.622741,0.425722,1.952552,-1.463948,"2","phoneme","V1",0.6
-0.9,-0.507243,0.597815,0.737636,-0.957578,"2","phoneme","V1",0.6
0.15,-0.134463,1.520477,0.474108,0.682292,"2","phoneme","V1",0.6
-1.43,-0.597489,1.664896,0.778361,2.075221,"2","phoneme","V1",0.6
-0.32,1.76562,-1.382672,1.19267,-0.711577,"2","phoneme","V1",0.6
-0.51,0.492133,-0.222779,0.337985,-0.136583,"2","phoneme","V1",0.6
-0.1,-0.577637,0.574334,1.04282,1.018195,"2","phoneme","V1",0.6
-0.62,-0.824677,1.649498,0.906567,0.830566,"2","phoneme","V1",0.6
-0.25,-1.026829,0.891159,1.387075,3.52218,"2","phoneme","V1",0.6
-1.25,-0.84061,-0.359553,1.93013,-1.42147,"2","phoneme","V1",0.6
-0.72,-0.871079,1.141745,2.600185,-1.466917,"2","phoneme","V1",0.6
-0.45,-0.618671,0.752111,1.297286,-0.971375,"2","phoneme","V1",0.6
-0.65,1.376351,0.525546,0.180157,1.22878,"2","phoneme","V1",0.6
-0.26,-0.810517,0.181594,2.217062,-1.933564,"2","phoneme","V1",0.6
-1.11,-0.628471,2.019142,1.047428,0.975841,"2","phoneme","V1",0.6
-0.64,-0.881573,0.647359,1.48107,-1.834996,"2","phoneme","V1",0.6
-1.23,-0.686928,0.467303,-1.63039,-1.418807,"2","phoneme","V1",0.6
0.09,-0.427599,1.152432,-1.3451,2.406168,"2","phoneme","V1",0.6
-0.3,-0.813324,1.33076,1.065079,2.019924,"2","phoneme","V1",0.6
-0.49,0.206959,0.849903,-0.975349,-0.5524,"2","phoneme","V1",0.6
-0.66,-0.67379,1.470727,-1.362626,0.691516,"2","phoneme","V1",0.6
-0.73,-0.687215,1.147116,0.621302,2.488496,"2","phoneme","V1",0.6
-0.47,-1.035082,0.317686,-1.000369,0.723246,"2","phoneme","V1",0.6
-0.26,-0.537172,0.778747,-1.493846,2.571103,"2","phoneme","V1",0.6
0.98,-0.591689,0.914305,0.681514,2.468222,"2","phoneme","V1",0.6
-0.59,-0.512744,0.091261,0.511901,1.294071,"2","phoneme","V1",0.6
-0.56,1.686084,-1.459046,1.489419,-0.929358,"2","phoneme","V1",0.6
0.49,-0.218065,1.160104,0.881973,-0.136583,"2","phoneme","V1",0.6
-0.56,-0.249967,-0.103985,0.732215,-0.713348,"2","phoneme","V1",0.6
-1.14,1.343051,1.033601,-1.076008,-0.431949,"2","phoneme","V1",0.6
-0.33,-0.449654,1.106227,-1.570925,1.962577,"2","phoneme","V1",0.6
-0.73,-0.699126,1.522876,1.014598,2.925954,"2","phoneme","V1",0.6
-0.97,-0.234856,1.377452,-1.442849,2.033822,"2","phoneme","V1",0.6
-0.36,-0.750885,0.508927,-1.15053,-0.136583,"2","phoneme","V1",0.6
0.31,-1.037673,-0.116916,1.922032,-1.141022,"2","phoneme","V1",0.6
-0.97,-0.476052,0.979205,-1.479042,-0.965771,"2","phoneme","V1",0.6
-0.7,-0.09778,0.123435,1.202149,-1.144699,"2","phoneme","V1",0.6
-1.15,-1.271279,-1.007048,0.39558,-1.764882,"2","phoneme","V1",0.6
0.24,-0.631439,2.100099,-1.258604,-0.54662,"2","phoneme","V1",0.6
-1.18,-0.715962,0.120347,2.258579,-1.885877,"2","phoneme","V1",0.6
-1.26,-0.669305,0.030494,-1.003501,2.452118,"2","phoneme","V1",0.6
-1.37,-0.620125,0.756854,1.140958,-1.069596,"2","phoneme","V1",0.6
0.09,-0.475166,0.944259,1.031747,3.020826,"2","phoneme","V1",0.6
0.3,-0.724494,0.891332,0.476577,1.101945,"2","phoneme","V1",0.6
1.15,0.765969,0.889441,-0.841156,-0.349909,"2","phoneme","V1",0.6
-1.76,-1.7885,-1.453723,-1.2304,1.852991,"2","phoneme","V1",0.6
-0.36,-0.950681,1.527274,0.747869,0.90498,"2","phoneme","V1",0.6
-0.22,-0.006047,0.859779,0.376191,-0.752761,"2","phoneme","V1",0.6
-0.04,0.129526,1.38413,0.919912,1.845,"2","phoneme","V1",0.6
-0.49,-0.336277,0.817032,1.108819,2.366663,"2","phoneme","V1",0.6
-1.97,-1.312064,-0.991998,-1.333082,2.004289,"2","phoneme","V1",0.6
-1.06,-0.854109,-0.122218,1.156287,1.690523,"2","phoneme","V1",0.6
-0.29,-0.915685,1.154518,0.944519,0.870806,"2","phoneme","V1",0.6
-0.28,-0.597852,1.150876,2.237337,-1.096298,"2","phoneme","V1",0.6
0.01,1.318188,0.495614,-0.937232,0.247519,"2","phoneme","V1",0.6
-0.03,-0.685865,1.24332,1.422943,1.124096,"2","phoneme","V1",0.6
-0.49,-0.069979,1.290325,0.818259,-1.37655,"2","phoneme","V1",0.6
-0.79,-0.683783,0.436852,1.496274,-1.028441,"2","phoneme","V1",0.6
-0.55,-1.018076,0.005564,0.712687,1.229763,"2","phoneme","V1",0.6
-0.31,-0.793502,-0.338439,0.391718,-0.136583,"2","phoneme","V1",0.6
0.55,-0.772658,0.391414,0.811015,0.826293,"2","phoneme","V1",0.6
-0.33,1.549477,-1.472648,0.043398,0.715675,"2","phoneme","V1",0.6
-0.84,-0.147224,1.4823,-1.552568,1.609897,"2","phoneme","V1",0.6
1.18,0.142474,1.130064,-1.155793,-0.465747,"2","phoneme","V1",0.6
-0.44,-0.421656,1.893028,-1.315256,0.528593,"2","phoneme","V1",0.6
-1.25,-1.059097,1.216802,2.536497,-1.312675,"2","phoneme","V1",0.6
-0.44,-0.991063,-0.144615,1.836072,-1.235289,"2","phoneme","V1",0.6
-1.56,-0.338261,0.135307,0.861409,-0.136583,"2","phoneme","V1",0.6
-0.26,-0.889747,1.163357,0.481855,-0.569798,"2","phoneme","V1",0.6
-0.97,-0.970691,-0.086878,1.688181,-0.136583,"2","phoneme","V1",0.6
-0.47,-0.8595,0.911431,1.889554,1.110824,"2","phoneme","V1",0.6
-0.49,-0.760724,1.285051,-1.266915,-0.763542,"2","phoneme","V1",0.6
-1.43,-0.875194,-0.034246,0.410176,-0.136583,"2","phoneme","V1",0.6
-0.59,-0.997824,1.272819,-1.124406,0.627528,"2","phoneme","V1",0.6
-0.59,-0.607239,0.538588,0.81325,-0.7954,"2","phoneme","V1",0.6
-0.61,-0.254737,1.406616,-1.319194,1.246686,"2","phoneme","V1",0.6
-0.29,-0.945402,-0.267668,-1.418212,-0.136583,"2","phoneme","V1",0.6
-1.77,-1.13042,-0.220572,1.272102,3.011115,"2","phoneme","V1",0.6
-0.89,-0.889067,0.742353,1.377647,2.876686,"2","phoneme","V1",0.6
0.54,-0.550271,0.139016,1.276684,0.84198,"2","phoneme","V1",0.6
-0.85,-0.746566,0.988725,-1.342446,3.583523,"2","phoneme","V1",0.6
0.25,-0.587492,-0.261305,0.851629,1.568752,"2","phoneme","V1",0.6
-0.51,1.330068,0.586015,-0.812236,-0.360047,"2","phoneme","V1",0.6
-0.71,-0.739729,-0.5096,0.428056,2.577687,"2","phoneme","V1",0.6
-1,-0.527851,0.13332,1.542964,-1.942059,"2","phoneme","V1",0.6
-0.3,-0.86056,0.075462,0.581874,1.595525,"2","phoneme","V1",0.6
-1.61,-0.640401,0.876539,1.187472,2.444561,"2","phoneme","V1",0.6
1.43,1.872158,0.043626,-0.8573,-0.40446,"2","phoneme","V1",0.6
-0.01,-0.708791,0.742504,0.108247,0.51584,"2","phoneme","V1",0.6
0.22,-0.263056,-0.163994,0.514423,1.299415,"2","phoneme","V1",0.6
0.83,0.007419,1.712377,-1.318095,-0.136583,"2","phoneme","V1",0.6
-0.69,-0.594436,1.264801,0.682377,2.006842,"2","phoneme","V1",0.6
-0.13,-0.000747,0.893385,1.468039,-0.136583,"2","phoneme","V1",0.6
-0.75,0.126917,0.799029,-1.052695,-0.418463,"2","phoneme","V1",0.6
-1.06,-0.262598,-0.146129,1.11826,-0.136583,"2","phoneme","V1",0.6
-1.47,-0.756783,-1.543468,2.102816,-1.59714,"2","phoneme","V1",0.6
-1.83,-0.628299,-0.510857,0.151867,-0.136583,"2","phoneme","V1",0.6
-1.41,-0.979502,-0.070725,1.951309,2.456305,"2","phoneme","V1",0.6
0.61,-0.433595,1.936099,-1.339261,-0.784718,"2","phoneme","V1",0.6
-0.7,-0.875671,-1.784593,1.519035,-1.515617,"2","phoneme","V1",0.6
-0.75,-0.009008,1.162201,-1.196523,-1.047031,"2","phoneme","V1",0.6
-1.56,-0.254068,1.272182,0.554391,2.447219,"2","phoneme","V1",0.6
-0.79,-0.257922,1.796143,0.628361,0.58029,"2","phoneme","V1",0.6
0.91,-0.315892,1.066386,0.682746,1.474264,"2","phoneme","V1",0.6
-1.27,-0.960534,0.120219,0.450335,-0.136583,"2","phoneme","V1",0.6
-0.4,-0.032567,1.899976,-1.502061,0.94563,"2","phoneme","V1",0.6
-0.69,-0.973319,-0.35479,-0.802668,-0.136583,"2","phoneme","V1",0.6
-0.81,-0.013332,1.805566,-1.282618,-0.623916,"2","phoneme","V1",0.6
-0.01,0.364116,0.779946,0.97136,-1.174196,"2","phoneme","V1",0.6
0.66,-0.339419,0.389663,0.956333,2.993829,"2","phoneme","V1",0.6
-1.34,-0.751534,0.114031,0.964267,-1.895796,"2","phoneme","V1",0.6
-1.92,-1.873002,-1.71256,-2.10818,-1.504528,"2","phoneme","V1",0.6
-0.56,0.718851,-0.13847,-0.02566,-0.634261,"2","phoneme","V1",0.6
-0.79,-1.010145,-0.259863,1.262134,-0.136583,"2","phoneme","V1",0.6
1.04,-0.093197,0.419476,0.392699,-1.086345,"2","phoneme","V1",0.6
0.28,0.655612,1.310186,-1.078824,-0.439678,"2","phoneme","V1",0.6
0.66,-1.014112,1.372124,-1.178975,0.732606,"2","phoneme","V1",0.6
-1.14,0.455132,0.090116,0.062452,0.382693,"2","phoneme","V1",0.6
-0.65,-0.983091,-0.326167,1.403785,1.533411,"2","phoneme","V1",0.6
-0.13,-0.253233,0.462721,2.378913,1.737672,"2","phoneme","V1",0.6
-0.46,-0.915104,0.373725,-1.689945,3.985315,"2","phoneme","V1",0.6
0.95,-0.52096,1.936931,-1.130547,-0.60134,"2","phoneme","V1",0.6
-0.25,-0.025716,0.638953,0.744932,2.473591,"2","phoneme","V1",0.6
-0.72,1.623444,-0.047568,0.507014,-0.607691,"2","phoneme","V1",0.6
-0.87,-0.751443,0.148074,1.651108,-1.574203,"2","phoneme","V1",0.6
-0.99,0.005116,0.076894,0.71873,0.851022,"2","phoneme","V1",0.6
-0.94,-0.981254,0.018666,2.011056,-0.136583,"2","phoneme","V1",0.6
-0.8,-0.032473,-0.004513,1.239649,-1.413998,"2","phoneme","V1",0.6
-0.44,-0.181993,0.881985,-1.139347,-0.601416,"2","phoneme","V1",0.6
-0.06,0.051235,0.76417,-1.013372,-0.379871,"2","phoneme","V1",0.6
-0.75,-0.357651,-0.088789,1.629062,-1.257006,"2","phoneme","V1",0.6
1.67,1.225374,-1.272025,-0.673035,-0.290357,"2","phoneme","V1",0.6
-0.97,-0.797137,1.298915,1.085869,1.70621,"2","phoneme","V1",0.6
-0.41,-1.259666,0.87682,0.583244,-1.124559,"2","phoneme","V1",0.6
-0.7,-0.557334,-0.45374,0.209378,-0.136583,"2","phoneme","V1",0.6
-0.71,-0.572972,0.078409,1.872242,-0.136583,"2","phoneme","V1",0.6
-0.46,-0.346777,0.963201,-1.446546,2.130987,"2","phoneme","V1",0.6
0.14,-0.051155,0.062405,0.02047,1.409275,"2","phoneme","V1",0.6
-0.67,-0.729188,0.950332,0.566315,-0.925166,"2","phoneme","V1",0.6
-1.46,-0.817913,-0.326794,0.382572,-0.136583,"2","phoneme","V1",0.6
0.3,-0.825049,0.165829,1.817467,-0.933739,"2","phoneme","V1",0.6
-0.75,-0.633541,1.279984,1.880113,-1.040388,"2","phoneme","V1",0.6
-0.2,-0.570352,-0.29375,1.033505,-1.316972,"2","phoneme","V1",0.6
-0.79,-0.710834,-0.548108,0.006,1.379834,"2","phoneme","V1",0.6
0.41,-0.739467,0.275154,0.3837,1.948418,"2","phoneme","V1",0.6
-0.5,-0.437161,1.085739,0.907873,-1.380725,"2","phoneme","V1",0.6
-0.69,-0.632086,-0.256422,0.492898,-0.136583,"2","phoneme","V1",0.6
-0.21,-0.614392,1.463487,0.552675,-0.919619,"2","phoneme","V1",0.6
0.22,0.373046,-1.283219,0.106599,0.828296,"2","phoneme","V1",0.6
0.64,1.353074,0.536049,0.106661,-0.405605,"2","phoneme","V1",0.6
0.73,-0.835482,1.00395,1.155659,2.621275,"2","phoneme","V1",0.6
0.29,-0.193355,0.721617,-1.673839,2.412422,"2","phoneme","V1",0.6
0.95,-0.059451,1.674481,-1.088854,-0.630005,"2","phoneme","V1",0.6
-1.01,0.07772,0.827708,0.378991,-0.930346,"2","phoneme","V1",0.6
-0.24,-0.575012,0.485781,0.390576,-0.502308,"2","phoneme","V1",0.6
-0.03,-0.659547,-0.478196,0.226002,-0.136583,"2","phoneme","V1",0.6
0.48,-0.361718,1.425861,0.827813,1.676399,"2","phoneme","V1",0.6
-0.13,-0.290798,1.128973,0.498574,2.243978,"2","phoneme","V1",0.6
-0.61,-0.62884,0.481739,1.122616,-1.164243,"2","phoneme","V1",0.6
0.08,-0.760714,-0.28863,1.122817,1.635574,"2","phoneme","V1",0.6
-1.23,-2.140318,-1.950954,-1.65121,-0.136583,"2","phoneme","V1",0.6
-0.53,-0.746099,0.798781,0.944707,0.952164,"2","phoneme","V1",0.6
-1.69,-0.601319,1.032067,0.695985,0.64148,"2","phoneme","V1",0.6
-1.41,-1.044769,-0.029366,0.665266,1.147765,"2","phoneme","V1",0.6
-0.96,-0.264419,0.134182,1.104362,-0.136583,"2","phoneme","V1",0.6
-0.88,2.220513,-1.633466,0.566485,-0.811763,"2","phoneme","V1",0.6
-0.03,0.087225,1.61573,1.082542,-1.118274,"2","phoneme","V1",0.6
-0.97,-0.712301,1.343878,0.277223,1.171638,"2","phoneme","V1",0.6
-0.41,-0.103373,1.853424,0.688464,-0.747297,"2","phoneme","V1",0.6
-0.36,1.433339,-1.318203,1.301668,-0.633422,"2","phoneme","V1",0.6
-0.68,-0.001652,1.66937,1.26487,-0.136583,"2","phoneme","V1",0.6
1.42,1.278355,0.908794,-0.898605,-0.408211,"2","phoneme","V1",0.6
-0.61,-0.643784,1.112289,0.914677,2.34585,"2","phoneme","V1",0.6
-0.37,-1.222105,0.889809,0.595922,-1.182076,"2","phoneme","V1",0.6
-1.46,-0.906595,0.233015,-1.201625,0.980102,"2","phoneme","V1",0.6
-0.41,-0.602279,0.151961,-0.993926,1.966069,"2","phoneme","V1",0.6
0.19,-0.980041,1.227024,0.765254,-0.846199,"2","phoneme","V1",0.6
-0.64,-0.763885,-0.199464,1.190297,-0.136583,"2","phoneme","V1",0.6
-0.47,-0.832715,0.375259,2.004051,-1.614227,"2","phoneme","V1",0.6
-0.93,-0.499056,0.059792,1.268561,-0.136583,"2","phoneme","V1",0.6
0.26,0.981619,0.590013,0.262023,-0.483658,"2","phoneme","V1",0.6
-1.01,-0.812579,0.151765,0.998465,-0.136583,"2","phoneme","V1",0.6
-0.37,-0.839053,1.284122,0.72877,-1.086981,"2","phoneme","V1",0.6
-0.81,-1.065221,0.047137,1.858231,-1.205971,"2","phoneme","V1",0.6
0.25,-0.913284,-1.45201,-1.598784,-0.136583,"2","phoneme","V1",0.6
-0.83,-0.096381,1.029797,-1.082307,1.046365,"2","phoneme","V1",0.6
-0.58,-0.692083,1.5578,0.552576,1.243409,"2","phoneme","V1",0.6
-0.04,-0.712615,0.261518,1.022193,-0.896976,"2","phoneme","V1",0.6
-0.37,-0.156424,0.294659,0.98168,2.327904,"2","phoneme","V1",0.6
-0.63,-0.345929,0.22345,-1.202488,1.40483,"2","phoneme","V1",0.6
-1.13,0.455826,0.768546,0.955592,-0.850169,"2","phoneme","V1",0.6
-0.04,-0.987619,1.4756,0.64197,0.70518,"2","phoneme","V1",0.6
-1.13,-0.052272,0.038505,0.851666,1.163624,"2","phoneme","V1",0.6
1.09,-0.623307,0.088654,1.324027,-1.864983,"2","phoneme","V1",0.6
-0.8,1.275148,0.252445,0.274712,1.136452,"2","phoneme","V1",0.6
-0.47,-0.102597,0.206455,1.797856,-1.476598,"2","phoneme","V1",0.6
-1.18,-0.48793,0.262134,2.662706,-1.829332,"2","phoneme","V1",0.6
-0.39,-0.593968,1.545449,-1.186765,-0.537299,"2","phoneme","V1",0.6
-0.22,-0.899438,-0.025862,1.576409,-1.223409,"2","phoneme","V1",0.6
0.35,0.03032,0.434723,0.045348,0.279002,"2","phoneme","V1",0.6
-0.18,-0.727849,1.25727,0.662382,0.793262,"2","phoneme","V1",0.6
-0.39,-1.090649,-0.320386,0.892908,3.068566,"2","phoneme","V1",0.6
-0.34,-0.889169,0.111554,0.58463,-0.136583,"2","phoneme","V1",0.6
-0.15,-0.760102,1.855143,0.716421,0.691456,"2","phoneme","V1",0.6
-0.04,1.914599,-1.396011,0.549008,-0.77112,"2","phoneme","V1",0.6
-0.37,1.70251,-1.448443,-0.037016,0.836702,"2","phoneme","V1",0.6
-0.88,-0.003286,0.997294,2.45129,-1.370803,"2","phoneme","V1",0.6
-0.58,-0.850339,-0.107534,1.191201,-0.136583,"2","phoneme","V1",0.6
-0.28,-0.46992,1.454853,1.180316,1.895276,"2","phoneme","V1",0.6
-1.15,-0.741902,-0.052557,2.109269,-1.116488,"2","phoneme","V1",0.6
-0.09,-0.884516,0.073886,0.550374,-0.136583,"2","phoneme","V1",0.6
-0.28,-0.841815,0.915224,1.825878,1.195581,"2","phoneme","V1",0.6
0.37,1.420626,0.450446,0.541912,-0.780659,"2","phoneme","V1",0.6
0.61,0.005974,1.764158,-1.108892,-0.518721,"2","phoneme","V1",0.6
-0.45,-0.516441,1.60112,0.77516,2.053436,"2","phoneme","V1",0.6
-0.4,0.736018,0.85295,0.43086,1.635278,"2","phoneme","V1",0.6
-0.92,-0.629958,0.345003,2.056578,-0.136583,"2","phoneme","V1",0.6
-0.27,-0.655358,0.184542,0.945674,-0.136583,"2","phoneme","V1",0.6
-1.61,-1.011216,0.087209,2.168777,-1.474112,"2","phoneme","V1",0.6
-0.59,-0.69698,-0.017142,-0.960677,2.279869,"2","phoneme","V1",0.6
-0.84,-0.389659,1.10037,0.995339,2.549734,"2","phoneme","V1",0.6
-0.3,-0.692352,0.003703,-0.983232,2.434468,"2","phoneme","V1",0.6
-0.99,-0.879399,0.195552,0.611993,0.974833,"2","phoneme","V1",0.6
-0.47,-0.869956,-0.589139,0.753504,2.772659,"2","phoneme","V1",0.6
-2.57,-1.093433,-0.248856,1.586076,-1.680731,"2","phoneme","V1",0.6
-1.14,-0.432047,0.136559,2.402855,-0.136583,"2","phoneme","V1",0.6
-0.5,-0.864088,-0.26749,1.301567,-1.759146,"2","phoneme","V1",0.6
-0.48,-0.034235,0.774803,0.511191,2.517091,"2","phoneme","V1",0.6
-0.35,-0.866392,0.027356,0.92398,1.664534,"2","phoneme","V1",0.6
0.94,0.257414,0.518295,0.560847,1.91998,"2","phoneme","V1",0.6
-0.53,0.181297,1.185617,0.843895,-0.831672,"2","phoneme","V1",0.6
-0.36,0.306271,0.594357,0.460786,1.819862,"2","phoneme","V1",0.6
-1.71,-0.710834,-0.548108,0.006,1.379834,"2","phoneme","V1",0.6
-0.56,-1.016251,1.126423,0.890723,-1.387469,"2","phoneme","V1",0.6
1.11,-1.00809,1.206904,0.776001,-0.136583,"2","phoneme","V1",0.6
-1.08,-1.012222,-0.339562,0.028118,-0.7625,"2","phoneme","V1",0.6
-0.44,0.691967,0.759005,0.430017,0.927271,"2","phoneme","V1",0.6
0.19,0.448764,1.265158,-0.961693,-0.401941,"2","phoneme","V1",0.6
-0.74,-2.182553,0.789898,0.511858,-0.772807,"2","phoneme","V1",0.6
-1.18,-0.977441,-0.131933,1.224031,1.573218,"2","phoneme","V1",0.6
-0.94,1.591343,1.356305,-1.009993,-0.459917,"2","phoneme","V1",0.6
-0.02,-0.304533,1.051657,1.053717,2.058456,"2","phoneme","V1",0.6
-0.32,-0.396689,1.557811,-1.516964,0.882792,"2","phoneme","V1",0.6
-0.16,0.328337,0.341913,-1.190326,-0.487456,"2","phoneme","V1",0.6
-0.3,1.425749,1.5224,-1.038929,-0.466256,"2","phoneme","V1",0.6
-1.67,-0.993952,-0.084373,-0.500597,-0.136583,"2","phoneme","V1",0.6
-0.1,1.142795,0.647208,0.935568,-0.669444,"2","phoneme","V1",0.6
-1.38,-0.863601,0.394699,1.928084,-1.833689,"2","phoneme","V1",0.6
1,-0.451865,1.025778,0.304594,-0.585663,"2","phoneme","V1",0.6
0.57,0.070129,0.989427,-1.089396,-0.426452,"2","phoneme","V1",0.6
-1.77,-0.804249,0.316335,2.405064,-0.136583,"2","phoneme","V1",0.6
-0.35,1.108849,1.002059,0.04738,-0.452806,"2","phoneme","V1",0.6
-1.39,-0.59388,-1.87683,1.894049,-0.136583,"2","phoneme","V1",0.6
0.74,-0.484631,0.004374,1.130199,1.38622,"2","phoneme","V1",0.6
-0.03,0.102935,0.015246,-0.042348,1.320974,"2","phoneme","V1",0.6
-0.26,0.48412,1.057374,0.833149,-0.552546,"2","phoneme","V1",0.6
-0.67,-0.403973,0.01339,1.990128,-1.536322,"2","phoneme","V1",0.6
-0.15,-0.575255,0.285885,1.478371,-1.011574,"2","phoneme","V1",0.6
-0.06,-0.243164,0.740905,1.115535,2.174852,"2","phoneme","V1",0.6
0.03,-0.922287,1.440752,0.580267,2.55029,"2","phoneme","V1",0.6
-0.35,-0.827044,0.59051,1.358878,2.461412,"2","phoneme","V1",0.6
-0.04,-0.489913,1.187454,-1.281405,2.490581,"2","phoneme","V1",0.6
-0.49,-1.116588,-0.145734,1.754745,2.150357,"2","phoneme","V1",0.6
0.51,0.693389,-1.241483,-0.728203,-0.337804,"2","phoneme","V1",0.6
-0.07,-0.273549,0.475385,1.771103,2.512453,"2","phoneme","V1",0.6
-1.09,-1.673834,-0.364282,-1.012337,-0.136583,"2","phoneme","V1",0.6
-0.15,-0.738803,0.698741,0.176695,-0.811779,"2","phoneme","V1",0.6
-0.63,-0.592651,1.255195,1.087527,-1.053328,"2","phoneme","V1",0.6
0.78,-0.677994,0.037058,2.21037,3.106108,"2","phoneme","V1",0.6
-0.94,-0.547061,-1.387252,1.48618,-1.470645,"2","phoneme","V1",0.6
-0.7,-0.880857,-0.280343,-0.892186,1.502625,"2","phoneme","V1",0.6
0.11,-1.01276,0.03761,0.357097,-0.136583,"2","phoneme","V1",0.6
-0.73,-0.985341,0.170833,-0.948566,-0.756069,"2","phoneme","V1",0.6
0.82,-0.90177,1.076468,0.562185,-0.552438,"2","phoneme","V1",0.6
-0.59,-0.541293,0.638088,0.49849,-2.059307,"2","phoneme","V1",0.6
-0.24,1.054434,0.26168,1.10735,-0.894462,"2","phoneme","V1",0.6
0.79,1.453761,0.296723,0.501769,-0.556541,"2","phoneme","V1",0.6
-0.11,-0.644201,1.51019,0.491164,0.967733,"2","phoneme","V1",0.6
-1.1,-0.823099,-0.136783,1.456564,-0.136583,"2","phoneme","V1",0.6
0.03,-0.41077,1.881563,-1.248078,-0.750626,"2","phoneme","V1",0.6
-0.43,-0.74337,0.16115,2.286287,-0.136583,"2","phoneme","V1",0.6
-0.74,-0.687745,-0.010316,1.228325,1.134563,"2","phoneme","V1",0.6
0.92,-0.899055,1.042678,0.61272,-0.560553,"2","phoneme","V1",0.6
-0.75,-0.702056,1.839755,0.946917,1.932557,"2","phoneme","V1",0.6
-1.06,-0.393991,-0.100064,0.338652,1.381274,"2","phoneme","V1",0.6
-0.11,-0.162346,0.785554,-1.325783,2.825159,"2","phoneme","V1",0.6
0.07,-0.411501,1.355732,-1.16754,-0.529065,"2","phoneme","V1",0.6
-1.44,-0.67181,0.583757,1.626313,-0.136583,"2","phoneme","V1",0.6
-0.81,-0.682492,0.047672,2.178746,-1.619465,"2","phoneme","V1",0.6
-0.71,1.290517,0.926084,0.151392,-0.438472,"2","phoneme","V1",0.6
-1.55,-0.580046,-0.030685,1.222675,-1.312782,"2","phoneme","V1",0.6
-0.59,-1.032976,0.97311,0.395491,1.062957,"2","phoneme","V1",0.6
0.05,-0.782698,1.253066,1.263979,2.046712,"2","phoneme","V1",0.6
-0.15,-0.085184,0.896757,1.164937,-1.219712,"2","phoneme","V1",0.6
0.38,0.966085,0.150735,0.255995,-0.839273,"2","phoneme","V1",0.6
-0.62,-0.434359,1.202701,1.508878,-1.470193,"2","phoneme","V1",0.6
-0.44,0.248918,0.917968,1.386046,-1.031182,"2","phoneme","V1",0.6
-1.39,-0.992488,-0.432969,1.187497,-1.625455,"2","phoneme","V1",0.6
-0.24,-0.478209,-0.249247,1.772534,-1.97432,"2","phoneme","V1",0.6
0.26,0.029885,1.379721,-1.054761,-0.447789,"2","phoneme","V1",0.6
-1.29,-0.751114,0.405451,0.960112,-0.136583,"2","phoneme","V1",0.6
-0.6,-0.158868,0.13281,1.890383,-1.413904,"2","phoneme","V1",0.6
-1.29,-0.925018,0.007797,0.359704,0.971385,"2","phoneme","V1",0.6
-0.81,-0.543183,0.573005,1.609113,-0.136583,"2","phoneme","V1",0.6
-0.89,-0.989572,-0.064295,1.788064,2.795087,"2","phoneme","V1",0.6
-0.42,0.084617,1.719022,0.612364,-0.658336,"2","phoneme","V1",0.6
0.12,-0.148599,1.221373,-1.255139,-0.538543,"2","phoneme","V1",0.6
0.04,0.625873,-1.276248,-0.153205,-0.593102,"2","phoneme","V1",0.6
