"Abbrev","Rep","Locality","Map_Ref","Latitude","Altitude","Rainfall","Frosts","Year","Sp","PMCno","DBH","Ht","Surv","Vig","Ins_res","Stem_Fm","Crown_Fm","Brnch_Fm","class","dataset_name","altered_attribute","noise_level"
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",1522,17.84,8.83,88,3.5,3,3,3,2.7,"P","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",2570,18.3,9.06,50,3.85,3,2.5,3,2.5,"N","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ov",2571,14.53,5.57,100,3.45,2,3,4,3.5,"N","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"pa",2750,13.26,8.94,100,4.3,4,3,3.5,3.5,"P","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"re",2553,11.55,6.56,100,3.05,2.7,3.3,4,4,"P","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"rd",2575,15.93,9.1,88,3.24,3,2,2.5,2.5,"N","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fr",2552,14.25,7.23,63,4.17,3,3,2.8,2,"N","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fr",2751,12.35,6.27,71,3.99,4,2.5,3.5,2.5,"P","eucalyptus","Vig",0.3
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"re",2574,7.22,4.1,57,2.73,3,2,3,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",1592,10.4,5.77,75,3.37,3,2,3,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",2560,11.66,7.27,100,2.89,3,2,3,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"bxs",1111,10.99,7.2,100,1.91,3,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2620,7.87,6.25,100,3.58,1.5,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2621,7.64,6.72,100,3.5,2,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"el",2638,1.27,1.74,50,0.4,3,2,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2426,11.85,7.47,50,2.87,3,4,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",1482,6.52,5.81,100,3.19,3,3,3,3,"P","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2548,7.7,5.69,100,3.37,3,4,4,4,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",1171,10.81,3.45,100,2.61,2,1,1,1,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",2631,17.83,6.56,75,3.8,2,1,1,1,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2569,12.5,6.62,100,2.26,3,3,3,3,"P","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2634,7.97,5.88,75,2.8,3,3,3,3.5,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2635,8.58,7.48,100,3.5,3,2.5,3.5,3,"P","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ob",2570,6.05,5.44,100,3.24,2.5,3.5,3.5,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1788,6.76,6.76,75,0.83,1,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1259,13.99,9.09,100,4.07,2,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1785,8.65,5.95,100,1.8,1,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",2571,16.79,13.17,100,3.93,2,3,3,2.5,"P","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"pu",2573,2.45,3.06,50,1.76,4,1,2,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2550,9.84,8.68,75,2.2,2,4,4,4,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",1352,4.98,4.05,75,1.52,2.5,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2432,8.92,6.14,75,2.59,3,4,4,3.5,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2553,13.39,6.6,75,2.24,2.5,3,3,2.5,"N","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2574,13.43,9.03,100,3.92,2,4,3,2.5,"P","eucalyptus","Vig",0.3
"Puk",1,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"rd",2575,9.84,5.67,100,1.33,1.5,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",1592,4.73,5.31,100,2.27,3,3,4,4,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",2560,6.35,4.62,100,3.09,4,2,3,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"bxs",1111,18.99,10.73,75,2.82,3,3.5,3,3,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2620,7.3,5.91,100,1.95,2,3,4,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2621,8.11,4.98,100,3.06,1,4,4,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"el",2638,5.25,3.5,50,1.69,3,3,3,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2426,16.69,9.48,50,3.79,3,4,4,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",1482,2.37,2.73,50,0.62,3,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2548,10.08,6.52,50,2.53,3,4,4,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fr",2552,17.19,12.45,50,3.84,4,4,4,4,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",1171,1.27,1.12,25,1.49,3,0,2,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",2631,5.75,4.6,25,1.52,2,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",1595,15.69,8.95,100,3.14,3,4,4,3,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2569,17.03,10.42,100,2.8,3,4,4,3,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2634,17.77,10.42,50,3.09,3,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2635,17.4,10.66,75,3.04,2,4,4,3,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ob",2570,10.16,7.74,100,2.89,3,4,4,4,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1788,6.06,4.2,100,0.91,1.5,2,2,1,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1259,10.37,5.6,100,2.51,2,2,2,1,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1785,2.56,2.91,75,0.23,1,2,2,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",2571,8.98,4.08,75,4.41,2,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"pu",2573,7.84,4.29,25,1.89,4,1,2,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2550,5.44,4.05,50,1.59,2,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",1352,11.93,11,100,3.06,3,4,4,3.5,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2432,12.39,10.77,75,3.45,3,4,4,4,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2553,17.95,13.66,100,5.33,3,4.5,4.5,4,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2574,10.07,12.74,100,2.27,2.5,5,5,5,"P","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"rd",2575,8.56,3.33,75,2.22,3,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",2,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"sm",1340,1.56,2.16,50,1.18,2,2,2,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",1592,20.43,10.39,75,2.96,4,2,3,2,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"am",2560,16.04,8.66,100,3.46,4,4,4,4,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"bxs",1111,11.9,7.2,100,2.91,2,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2620,2.66,2.08,100,2.62,1.5,1,2,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"br",2621,5.1,2.66,75,2.64,2,2,2,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"el",2638,12.24,5.83,25,2.4,3,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2426,21.93,9.84,100,3.84,3,3.5,3,2,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",1482,24.16,10.31,75,4.61,3,4,3,2,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fa",2548,24.77,10.67,100,4.48,3,4,3,2,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"fr",2552,16.83,10.31,75,3.96,3,4,4,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",1171,8.4,3.91,100,2.97,2,1,2,1,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ka",2631,5.75,4.26,75,2.28,3,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",1595,16.54,7.23,100,3.01,2.5,3,4,2,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2569,13.73,7.6,75,2.91,2,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2634,16.3,7.84,100,3.03,3,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"nd",2635,13.73,8.58,75,3.05,3,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ob",2570,16.93,8.1,75,2.48,2,2.5,2.5,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1788,2.68,2.33,75,0.87,1.5,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1259,11.66,6.18,75,3.06,2,3,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",1785,3.03,1.75,75,1.3,2,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"ov",2571,6.41,3.26,75,2.25,2,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"pu",2573,10.78,6.62,100,2.8,4,3,3,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2550,14.59,8.68,100,3.53,2,4,3,3,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",1352,17.95,13.09,75,4.11,3,4,3.5,3,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2432,18.87,14.24,75,5.05,3,5,4,4.5,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2553,17.72,11.93,75,4.47,3,5,4,4,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"re",2574,13.55,9.26,75,2.98,3,4,4,3.5,"P","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"rd",2575,9.63,5.11,50,0.69,0.5,2,2,2,"N","eucalyptus","Vig",0.3
"Puk",3,"South_Wairarapa","N166_063/197","41__16",300,1200,-3,1982,"sm",1340,2.63,2.39,50,0.73,1.5,1,2,2,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"am",1592,43.29,17.2,20,4.3,4.5,3.7,4,3,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"am",2560,24.94,14.33,10,2.56,4,3.5,4,3,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"co",2562,29.22,13.58,30,4.03,3.8,3.5,3.9,3.7,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"cr",1252,26.59,10.8,40,3.42,3.8,2.6,2.6,2.5,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fa",2548,35.54,13.02,20,3.54,3.5,2.5,2.5,2.3,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fa",1482,38.15,16.85,10,4.23,4,3.3,4,3.5,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fr",2552,33.89,14.24,20,2.98,3.5,3.2,3.8,2.5,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2547,37.49,17.45,40,4.61,2.6,3.6,2.9,2.3,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2568,31.63,13.91,60,3.43,2.6,3.6,3.3,2.8,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",1596,20.11,13.55,20,3.89,4,4,4,4,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2569,22.15,14.57,20,2.67,4,3,3.4,3,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2634,40.52,18.95,10,4.86,4.5,3,4,2,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2635,20.4,10.2,10,3.56,4.5,3.3,4,3.5,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",2570,24.87,11.66,40,3.58,3.4,3.5,4.1,3.4,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",1522,33.16,14.75,40,4.01,3.5,3.6,3.6,2.9,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",1788,31.05,15.25,30,3.39,1.8,2.8,3.5,2.9,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",2571,31.33,15.67,30,4.28,2.3,3.4,4,3.1,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"pu",2573,32.97,14.24,40,2.93,4,3.1,3.3,3,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"re",2550,20.25,10.66,30,2.84,3,4,4.2,3.7,"P","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"re",2553,27.44,11.32,20,3.39,3,3.3,4,2.9,"N","eucalyptus","Vig",0.3
"Paw",1,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"rd",2575,19.91,6.77,40,2.46,1.8,2.3,2.5,2.3,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"am",1592,34.11,16.48,20,3.72,3.8,3.2,3.9,2.5,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"am",2560,35.83,21.5,10,3.56,3.5,4,4.5,3,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"co",2562,33.19,14.42,30,2.92,3.7,3.2,3.7,3.2,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"cr",1252,27.13,11.88,90,2.9,3.7,2.1,2.1,2,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fa",2548,49.34,16.85,10,4.7,4.5,3.5,3.5,3,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fr",2552,15.52,7.83,10,1.82,4,4,4,4,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2547,46.36,19.09,40,4.13,2.6,3.8,2.9,2.6,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2568,52.76,21,50,4.7,2.7,3.9,3.4,2.6,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",1596,42085,17.05,40,3.83,3.9,3.2,3.3,2.4,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2634,39.79,17.49,10,3.91,4,3.3,2.5,1.5,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2635,32.5,14.57,10,3.06,3,3,4,3,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",2570,49.88,14.05,10,3.36,4.5,3,4,3,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",1522,52.26,15.45,10,4.98,4.5,2.5,2,2.5,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",1788,32.86,13.86,30,3.06,2,3.1,3.1,2.3,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",2571,39.79,18.02,40,4.63,2.5,3.4,3.8,3.1,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"pu",2573,8.72,10.17,10,1.44,4,4,4,4,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"re",2550,27.97,14.65,10,2.87,3.5,3.5,3,3,"P","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"re",2553,39.69,18.25,30,3.84,3.8,4.2,4.1,3.6,"N","eucalyptus","Vig",0.3
"Paw",2,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"rd",2575,13.81,10.62,10,1.37,3,2,4,3,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"co",2562,38.79,14.56,50,3.77,3.6,3.2,3.5,2.4,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"cr",1252,26.05,12.15,10,2.59,3,2.5,3.3,3,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fa",2548,26.51,7.66,10,2.44,3,3,3,3,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"fr",2552,14.24,7.12,10,2.07,3,3,4,4,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2547,42.95,13.91,50,4.03,2.8,2,2.5,1.7,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ni",2568,40.08,12.27,50,3.76,2.5,2.3,2.6,1.7,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",1596,33.81,10.93,10,2.8,4,3.3,4,2.7,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2569,31.33,10.2,10,3.38,4,3,4,3,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2634,40.22,18.22,10,4.52,4.5,3,3.5,2,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"nd",2635,30.75,14.57,20,3.63,4,3.5,4,2.9,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",2570,35.4,14.05,10,2.81,3,3.3,3.5,3,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ob",1522,42.43,13.35,40,4.85,3.4,3,3.5,2.1,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",1788,17.33,8.32,40,1.3,2.1,2.5,3,2.8,"N","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"ov",2571,41.87,15.25,30,4.24,2.8,2.6,3.3,2.2,"P","eucalyptus","Vig",0.3
"Paw",3,"Southern_Hawkes_Bay_(coastal)","N146_273/737","40__00",150,1300,-2,1983,"re",2550,9.99,5.33,10,1.7,2.5,3,3,3,"N","eucalyptus","Vig",0.3
"K81a",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"bxs",1111,2.84,3.41,3,0.85,2,3,3,3,"N","eucalyptus","Vig",0.3
"K81a",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1981,"co",2562,7.99,5.49,17,2.36,3,2.5,3.3,3,"N","eucalyptus","Vig",0.3
